timestamp,energy_mwh,temp_c,cloud_cover,solar_radiation,wind_speed,hour,dow,is_weekend,energy_mwh_lag1,energy_mwh_lag24,energy_mwh_lag48,energy_mwh_lag168,energy_mwh_ma24,energy_mwh_ma168
2024-02-18 02:00:00,0.283,-1.5,0.347,0.0,4.06,2,6,1,0.0,0.395,0.0,0.0,10.33325,9.474130952380952
2024-02-18 03:00:00,0.0,1.71,0.439,0.0,3.1,3,6,1,0.283,0.0,0.0,0.238,10.33325,9.472714285714286
2024-02-18 04:00:00,0.181,2.3,0.328,0.0,3.56,4,6,1,0.0,0.779,0.0,0.646,10.308333333333334,9.46994642857143
2024-02-18 05:00:00,0.867,3.34,0.266,0.0,2.46,5,6,1,0.181,0.0,0.877,0.286,10.344458333333334,9.473404761904764
2024-02-18 06:00:00,0.578,4.41,0.274,0.0,1.74,6,6,1,0.867,0.0,0.536,0.0,10.368541666666667,9.476845238095239
2024-02-18 07:00:00,9.026,4.68,0.334,0.18,5.08,7,6,1,0.578,5.672,7.428,11.469,10.508291666666667,9.462303571428572
2024-02-18 08:00:00,18.33,4.97,0.229,0.364,1.56,8,6,1,9.026,14.532,12.689,13.099,10.666541666666665,9.493440476190475
2024-02-18 09:00:00,22.226,4.86,0.313,0.451,3.18,9,6,1,18.33,21.002,22.275,22.603,10.717541666666667,9.491196428571428
2024-02-18 10:00:00,19.469,7.34,0.557,0.396,3.9,10,6,1,22.226,35.716,22.013,26.329,10.040583333333332,9.450363095238096
2024-02-18 11:00:00,24.812,7.69,0.425,0.515,3.69,11,6,1,19.469,31.56,31.35,28.12,9.759416666666667,9.43067261904762
2024-02-18 12:00:00,26.625,5.64,0.425,0.529,3.2,12,6,1,24.812,31.307,29.475,24.611,9.564333333333332,9.442660714285713
2024-02-18 13:00:00,31.536,5.45,0.252,0.623,2.69,13,6,1,26.625,30.36,24.95,26.391,9.613333333333333,9.473285714285714
2024-02-18 14:00:00,22.977,3.5,0.443,0.46,3.44,14,6,1,31.536,26.291,22.877,27.699,9.47525,9.44517857142857
2024-02-18 15:00:00,14.85,4.21,0.611,0.308,4.22,15,6,1,22.977,22.798,20.629,20.971,9.144083333333333,9.408744047619047
2024-02-18 16:00:00,9.347,3.63,0.728,0.186,4.18,16,6,1,14.85,20.504,20.858,17.103,8.679208333333333,9.36257738095238
2024-02-18 17:00:00,8.424,2.31,0.473,0.152,3.36,17,6,1,9.347,5.001,7.411,9.208,8.821833333333334,9.357910714285715
2024-02-18 18:00:00,0.539,2.33,0.225,0.0,1.62,18,6,1,8.424,0.357,0.142,0.0,8.829416666666667,9.361119047619049
2024-02-18 19:00:00,0.0,1.6,0.451,0.0,4.96,19,6,1,0.539,0.537,0.0,0.139,8.807041666666667,9.360291666666667
2024-02-18 20:00:00,1.228,-0.51,0.364,0.0,3.52,20,6,1,0.0,0.552,0.0,0.0,8.835208333333334,9.36760119047619
2024-02-18 21:00:00,1.619,1.89,0.814,0.0,4.61,21,6,1,1.228,0.0,0.319,0.237,8.902666666666667,9.375827380952382
2024-02-18 22:00:00,0.0,0.1,0.449,0.0,2.85,22,6,1,1.619,0.553,0.0,0.867,8.879625,9.370666666666668
2024-02-18 23:00:00,0.0,2.46,0.194,0.0,1.78,23,6,1,0.0,0.194,0.0,0.0,8.871541666666667,9.370666666666668
2024-02-19 00:00:00,0.416,1.39,0.661,0.0,4.67,0,0,0,0.0,0.0,0.0,0.0,8.888875,9.373142857142858
2024-02-19 01:00:00,0.0,3.72,0.492,0.0,3.35,1,0,0,0.416,0.0,0.0,0.714,8.888875,9.368892857142857
2024-02-19 02:00:00,0.509,3.39,0.016,0.0,2.54,2,0,0,0.0,0.283,0.395,0.0,8.898291666666667,9.371922619047618
2024-02-19 03:00:00,0.061,2.98,0.48,0.0,2.36,3,0,0,0.509,0.0,0.0,0.504,8.900833333333333,9.369285714285715
2024-02-19 04:00:00,0.223,2.61,0.467,0.0,4.64,4,0,0,0.061,0.181,0.779,0.033,8.902583333333334,9.370416666666667
2024-02-19 05:00:00,0.0,3.42,0.759,0.0,5.0,5,0,0,0.223,0.867,0.0,0.0,8.866458333333334,9.370416666666667
2024-02-19 06:00:00,0.0,5.62,0.167,0.0,2.44,6,0,0,0.0,0.578,0.0,0.88,8.842375,9.365178571428572
2024-02-19 07:00:00,7.703,5.77,0.349,0.178,3.42,7,0,0,0.0,9.026,5.672,9.698,8.78725,9.353303571428572
2024-02-19 08:00:00,18.673,5.37,0.26,0.356,3.37,8,0,0,7.703,18.33,14.532,16.506,8.801541666666667,9.366202380952382
2024-02-19 09:00:00,27.729,7.38,0.129,0.543,1.32,9,0,0,18.673,22.226,21.002,8.894,9.030833333333334,9.478315476190476
2024-02-19 10:00:00,28.777,6.53,0.262,0.567,4.13,10,0,0,27.729,19.469,35.716,23.454,9.418666666666667,9.51
2024-02-19 11:00:00,21.185,7.39,0.582,0.42,4.13,11,0,0,28.777,24.812,31.56,25.164,9.267541666666666,9.486315476190475
2024-02-19 12:00:00,26.913,4.91,0.374,0.566,2.56,12,0,0,21.185,26.625,31.307,29.406,9.279541666666667,9.47147619047619
2024-02-19 13:00:00,15.732,6.8,0.735,0.324,3.33,13,0,0,26.913,31.536,30.36,36.765,8.621041666666667,9.346279761904762
2024-02-19 14:00:00,32.498,5.58,0.113,0.653,3.13,14,0,0,15.732,22.977,26.291,19.148,9.01775,9.425744047619046
2024-02-19 15:00:00,15.609,5.69,0.579,0.325,3.91,15,0,0,32.498,14.85,22.798,25.273,9.049375,9.368220238095239
2024-02-19 16:00:00,8.413,4.65,0.725,0.189,4.56,16,0,0,15.609,9.347,20.504,14.572,9.010458333333334,9.331559523809524
2024-02-19 17:00:00,9.321,2.6,0.247,0.198,2.76,17,0,0,8.413,8.424,5.001,11.238,9.047833333333333,9.32014880952381
2024-02-19 18:00:00,0.029,1.78,0.713,0.0,3.34,18,0,0,9.321,0.539,0.357,0.435,9.026583333333333,9.317732142857142
2024-02-19 19:00:00,0.03,3.5,0.311,0.0,3.34,19,0,0,0.029,0.0,0.537,0.458,9.027833333333334,9.315184523809524
2024-02-19 20:00:00,0.545,0.53,0.512,0.0,3.38,20,0,0,0.03,1.228,0.552,0.893,8.999374999999999,9.313113095238096
2024-02-19 21:00:00,1.238,1.48,0.598,0.0,3.78,21,0,0,0.545,1.619,0.0,1.034,8.9835,9.314327380952381
2024-02-19 22:00:00,0.411,0.02,0.46,0.0,5.28,22,0,0,1.238,0.0,0.553,0.0,9.000625,9.31677380952381
2024-02-19 23:00:00,0.0,-1.65,0.134,0.0,3.1,23,0,0,0.411,0.0,0.194,0.0,9.000625,9.31677380952381
2024-02-20 00:00:00,1.08,-0.46,0.271,0.0,3.56,0,1,0,0.0,0.416,0.0,0.505,9.028291666666666,9.32019642857143
2024-02-20 01:00:00,0.0,1.98,0.357,0.0,5.25,1,1,0,1.08,0.0,0.0,0.0,9.028291666666666,9.32019642857143
2024-02-20 02:00:00,0.0,2.95,0.594,0.0,4.09,2,1,0,0.0,0.509,0.283,0.0,9.007083333333334,9.32019642857143
2024-02-20 03:00:00,0.0,3.33,0.162,0.0,2.58,3,1,0,0.0,0.061,0.0,0.0,9.004541666666666,9.32019642857143
2024-02-20 04:00:00,0.487,4.99,0.588,0.0,3.22,4,1,0,0.0,0.223,0.181,0.35,9.015541666666666,9.321011904761903
2024-02-20 05:00:00,0.101,4.86,0.79,0.0,4.01,5,1,0,0.487,0.0,0.867,0.241,9.01975,9.32017857142857
2024-02-20 06:00:00,0.0,4.18,0.436,0.0,1.67,6,1,0,0.101,0.0,0.578,0.0,9.01975,9.32017857142857
2024-02-20 07:00:00,11.653,6.45,0.035,0.242,2.74,7,1,0,0.0,7.703,9.026,5.527,9.184333333333333,9.356642857142859
2024-02-20 08:00:00,9.38,6.41,0.69,0.203,3.06,8,1,0,11.653,18.673,18.33,19.247,8.797125,9.297910714285715
2024-02-20 09:00:00,23.257,5.82,0.267,0.48,3.52,9,1,0,9.38,27.729,22.226,17.237,8.610791666666666,9.333744047619048
2024-02-20 10:00:00,28.736,7.18,0.289,0.556,2.83,10,1,0,23.257,28.777,19.469,18.702,8.609083333333334,9.393470238095238
2024-02-20 11:00:00,16.682,6.61,0.72,0.335,4.26,11,1,0,28.736,21.185,24.812,26.961,8.421458333333334,9.332285714285714
2024-02-20 12:00:00,36.069,5.48,0.175,0.7,2.49,12,1,0,16.682,26.913,26.625,35.825,8.802958333333335,9.333738095238095
2024-02-20 13:00:00,36.5,5.52,0.08,0.741,3.35,13,1,0,36.069,15.732,31.536,36.36,9.668291666666667,9.33457142857143
2024-02-20 14:00:00,26.374,6.81,0.349,0.522,4.01,14,1,0,36.5,32.498,22.977,27.844,9.413125,9.325821428571428
2024-02-20 15:00:00,10.045,6.05,0.844,0.198,4.51,15,1,0,26.374,15.609,14.85,22.938,9.181291666666667,9.24907738095238
2024-02-20 16:00:00,18.413,3.84,0.261,0.358,2.06,16,1,0,10.045,8.413,9.347,15.602,9.597958333333333,9.265809523809523
2024-02-20 17:00:00,7.921,2.9,0.469,0.155,4.15,17,1,0,18.413,9.321,8.424,8.364,9.539625,9.26317261904762
2024-02-20 18:00:00,0.591,0.39,0.375,0.0,2.35,18,1,0,7.921,0.029,0.539,0.008,9.563041666666667,9.266642857142855
2024-02-20 19:00:00,0.333,3.55,0.43,0.0,2.05,19,1,0,0.591,0.03,0.0,0.0,9.575666666666667,9.268625
2024-02-20 20:00:00,0.0,2.26,0.283,0.0,3.25,20,1,0,0.333,0.545,1.228,0.0,9.552958333333335,9.268625
2024-02-20 21:00:00,0.44,1.62,0.289,0.0,3.84,21,1,0,0.0,1.238,1.619,0.673,9.519708333333334,9.267238095238095
2024-02-20 22:00:00,0.0,-2.12,0.447,0.0,3.02,22,1,0,0.44,0.411,0.0,0.0,9.502583333333334,9.267238095238095
2024-02-20 23:00:00,0.0,0.76,0.179,0.0,2.86,23,1,0,0.0,0.0,0.0,0.684,9.502583333333334,9.263166666666667
2024-02-21 00:00:00,0.416,1.0,0.602,0.0,3.47,0,2,0,0.0,1.08,0.416,0.496,9.474916666666667,9.262690476190476
2024-02-21 01:00:00,0.553,2.44,0.206,0.0,3.19,1,2,0,0.416,0.0,0.0,0.528,9.497958333333333,9.262839285714287
2024-02-21 02:00:00,0.0,1.7,0.838,0.0,5.39,2,2,0,0.553,0.0,0.509,0.2,9.497958333333333,9.26164880952381
2024-02-21 03:00:00,0.0,2.69,0.489,0.0,3.26,3,2,0,0.0,0.0,0.061,0.0,9.497958333333333,9.26164880952381
2024-02-21 04:00:00,0.0,4.49,0.667,0.0,3.18,4,2,0,0.0,0.487,0.223,0.0,9.477666666666666,9.26164880952381
2024-02-21 05:00:00,0.0,3.59,0.387,0.0,1.99,5,2,0,0.0,0.101,0.0,0.384,9.473458333333333,9.259363095238095
2024-02-21 06:00:00,0.0,4.56,0.291,0.0,3.61,6,2,0,0.0,0.0,0.0,0.0,9.473458333333333,9.259363095238095
2024-02-21 07:00:00,10.178,6.1,0.281,0.194,1.93,7,2,0,0.0,11.653,7.703,11.387,9.412,9.252166666666668
2024-02-21 08:00:00,14.18,7.95,0.453,0.29,3.66,8,2,0,10.178,9.38,18.673,15.241,9.612,9.245851190476191
2024-02-21 09:00:00,22.774,7.61,0.359,0.438,3.7,9,2,0,14.18,23.257,27.729,24.983,9.591875,9.23270238095238
2024-02-21 10:00:00,18.419,8.04,0.614,0.371,3.44,10,2,0,22.774,28.736,28.777,18.269,9.162,9.233595238095237
2024-02-21 11:00:00,21.054,6.72,0.586,0.424,3.62,11,2,0,18.419,16.682,21.185,29.652,9.344166666666666,9.182416666666668
2024-02-21 12:00:00,22.413,8.14,0.561,0.452,4.48,12,2,0,21.054,36.069,26.913,24.479,8.775166666666665,9.170119047619048
2024-02-21 13:00:00,21.312,3.78,0.6,0.414,3.15,13,2,0,22.413,36.5,15.732,24.642,8.142333333333333,9.150297619047619
2024-02-21 14:00:00,20.205,7.67,0.537,0.416,2.88,14,2,0,21.312,26.374,32.498,15.296,7.885291666666666,9.179517857142857
2024-02-21 15:00:00,21.911,7.1,0.356,0.44,2.88,15,2,0,20.205,10.045,15.609,22.092,8.379708333333333,9.178440476190477
2024-02-21 16:00:00,18.1,4.29,0.238,0.369,3.74,16,2,0,21.911,18.413,8.413,14.195,8.366666666666667,9.201684523809522
2024-02-21 17:00:00,9.343,3.97,0.284,0.194,4.14,17,2,0,18.1,7.921,9.321,8.267,8.425916666666668,9.208089285714285
2024-02-21 18:00:00,0.021,2.2,0.489,0.0,3.39,18,2,0,9.343,0.591,0.029,0.426,8.402166666666666,9.205678571428571
2024-02-21 19:00:00,0.0,1.37,0.236,0.0,2.14,19,2,0,0.021,0.333,0.03,0.179,8.388291666666666,9.204613095238095
2024-02-21 20:00:00,0.631,0.41,0.534,0.0,4.45,20,2,0,0.0,0.0,0.545,0.0,8.414583333333333,9.208369047619048
2024-02-21 21:00:00,0.0,0.79,0.161,0.0,1.15,21,2,0,0.631,0.44,1.238,0.429,8.39625,9.205815476190477
2024-02-21 22:00:00,0.333,1.41,0.516,0.0,3.75,22,2,0,0.0,0.0,0.411,0.0,8.410124999999999,9.207797619047618
2024-02-21 23:00:00,0.104,1.35,0.433,0.0,3.26,23,2,0,0.333,0.0,0.0,0.0,8.414458333333334,9.208416666666666
2024-02-22 00:00:00,0.842,3.67,0.231,0.0,3.73,0,3,0,0.104,0.416,1.08,0.0,8.432208333333334,9.21342857142857
2024-02-22 01:00:00,0.0,1.88,0.169,0.0,3.62,1,3,0,0.842,0.553,0.0,0.0,8.409166666666666,9.21342857142857
2024-02-22 02:00:00,0.0,0.59,0.75,0.0,3.5,2,3,0,0.0,0.0,0.0,0.0,8.409166666666666,9.21342857142857
2024-02-22 03:00:00,0.447,5.08,0.45,0.0,3.48,3,3,0,0.0,0.0,0.0,0.453,8.427791666666666,9.213392857142857
2024-02-22 04:00:00,0.0,2.42,0.199,0.0,2.14,4,3,0,0.447,0.0,0.487,0.26,8.427791666666666,9.211845238095238
2024-02-22 05:00:00,0.299,3.99,0.73,0.0,3.96,5,3,0,0.0,0.0,0.101,0.0,8.44025,9.213624999999999
2024-02-22 06:00:00,1.403,5.71,0.701,0.0,4.6,6,3,0,0.299,0.0,0.0,0.654,8.498708333333333,9.218083333333333
2024-02-22 07:00:00,6.628,6.5,0.535,0.144,3.34,7,3,0,1.403,10.178,11.653,6.746,8.350791666666668,9.217380952380953
2024-02-22 08:00:00,20.185,4.74,0.199,0.385,2.75,8,3,0,6.628,14.18,9.38,17.777,8.601,9.231714285714286
2024-02-22 09:00:00,23.727,5.88,0.28,0.48,3.6,9,3,0,20.185,22.774,23.257,10.746,8.640708333333334,9.308982142857143
2024-02-22 10:00:00,36.213,5.1,0.043,0.708,3.34,10,3,0,23.727,18.419,28.736,31.541,9.382125,9.336791666666667
2024-02-22 11:00:00,34.046,7.52,0.202,0.673,2.84,11,3,0,36.213,21.054,16.682,27.237,9.923458333333334,9.377321428571427
2024-02-22 12:00:00,31.154,7.9,0.317,0.616,3.05,12,3,0,34.046,22.413,36.069,20.349,10.287666666666667,9.441636904761904
2024-02-22 13:00:00,26.165,4.54,0.432,0.525,2.41,13,3,0,31.154,21.312,36.5,19.82,10.489875,9.479404761904764
2024-02-22 14:00:00,19.612,6.58,0.576,0.395,5.0,14,3,0,26.165,20.205,26.374,28.304,10.465166666666667,9.427666666666667
2024-02-22 15:00:00,24.583,5.77,0.24,0.5,3.12,15,3,0,19.612,21.911,10.045,24.3,10.576500000000001,9.429351190476192
2024-02-22 16:00:00,21.403,3.09,0.083,0.428,2.36,16,3,0,24.583,18.1,18.413,18.042,10.714125000000001,9.449357142857142
2024-02-22 17:00:00,11.133,0.73,0.135,0.225,2.47,17,3,0,21.403,9.343,7.921,8.973,10.788708333333332,9.462214285714285
2024-02-22 18:00:00,0.115,1.1,0.53,0.0,3.88,18,3,0,11.133,0.021,0.591,0.0,10.792625,9.46289880952381
2024-02-22 19:00:00,0.0,1.05,0.689,0.0,4.69,19,3,0,0.115,0.0,0.333,0.27,10.792625,9.461291666666668
2024-02-22 20:00:00,0.014,3.13,0.31,0.0,3.65,20,3,0,0.0,0.631,0.0,0.314,10.766916666666667,9.459505952380951
2024-02-22 21:00:00,0.758,0.84,0.426,0.0,4.57,21,3,0,0.014,0.0,0.44,0.0,10.798499999999999,9.464017857142856
2024-02-22 22:00:00,0.566,-0.33,0.672,0.0,4.21,22,3,0,0.758,0.333,0.0,0.0,10.808208333333333,9.467386904761904
2024-02-22 23:00:00,0.014,1.16,0.333,0.0,4.4,23,3,0,0.566,0.104,0.0,0.0,10.804458333333335,9.467470238095236
2024-02-23 00:00:00,1.537,-0.13,0.328,0.0,3.83,0,4,0,0.014,0.842,0.416,0.314,10.833416666666666,9.47475
2024-02-23 01:00:00,0.0,2.51,0.555,0.0,3.62,1,4,0,1.537,0.0,0.553,0.034,10.833416666666666,9.474547619047618
2024-02-23 02:00:00,0.0,1.34,0.578,0.0,2.4,2,4,0,0.0,0.0,0.0,0.0,10.833416666666666,9.474547619047618
2024-02-23 03:00:00,0.0,2.24,0.348,0.0,3.11,3,4,0,0.0,0.447,0.0,0.0,10.814791666666666,9.474547619047618
2024-02-23 04:00:00,0.0,4.47,0.534,0.0,4.85,4,4,0,0.0,0.0,0.0,0.0,10.814791666666666,9.474547619047618
2024-02-23 05:00:00,1.073,6.89,0.235,0.0,2.09,5,4,0,0.0,0.299,0.0,0.877,10.847041666666664,9.475714285714286
2024-02-23 06:00:00,0.0,8.16,0.4,0.0,3.27,6,4,0,1.073,1.403,0.0,0.536,10.788583333333333,9.47252380952381
2024-02-23 07:00:00,7.398,4.89,0.431,0.166,3.43,7,4,0,0.0,6.628,10.178,7.428,10.820666666666666,9.472345238095238
2024-02-23 08:00:00,19.676,5.9,0.213,0.383,3.39,8,4,0,7.398,20.185,14.18,12.689,10.799458333333334,9.513934523809523
2024-02-23 09:00:00,25.458,7.53,0.238,0.504,2.4,9,4,0,19.676,23.727,22.774,22.275,10.871583333333334,9.532880952380953
2024-02-23 10:00:00,28.546,8.42,0.301,0.561,2.21,10,4,0,25.458,36.213,18.419,22.013,10.552124999999998,9.571767857142857
2024-02-23 11:00:00,20.942,4.32,0.596,0.422,4.25,11,4,0,28.546,34.046,21.054,31.35,10.006124999999999,9.509815476190477
2024-02-23 12:00:00,19.803,6.72,0.636,0.408,3.31,12,4,0,20.942,31.154,22.413,29.475,9.533166666666666,9.452244047619047
2024-02-23 13:00:00,19.762,5.55,0.635,0.397,2.44,13,4,0,19.803,26.165,21.312,24.95,9.266374999999998,9.421363095238096
2024-02-23 14:00:00,19.376,3.21,0.605,0.381,5.29,14,4,0,19.762,19.612,20.205,22.877,9.256541666666665,9.40052380952381
2024-02-23 15:00:00,24.236,3.19,0.276,0.486,3.57,15,4,0,19.376,24.583,21.911,20.629,9.242083333333333,9.421994047619048
2024-02-23 16:00:00,9.159,3.34,0.767,0.179,5.81,16,4,0,24.236,21.403,18.1,20.858,8.731916666666667,9.352357142857144
2024-02-23 17:00:00,11.91,3.31,0.046,0.245,2.84,17,4,0,9.159,11.133,9.343,7.411,8.764291666666667,9.379136904761904
2024-02-23 18:00:00,0.255,3.73,0.58,0.0,4.28,18,4,0,11.91,0.115,0.021,0.142,8.770125,9.379809523809524
2024-02-23 19:00:00,0.0,2.32,0.434,0.0,3.6,19,4,0,0.255,0.0,0.0,0.0,8.770125,9.379809523809524
2024-02-23 20:00:00,0.0,2.56,0.139,0.0,2.27,20,4,0,0.0,0.014,0.631,0.0,8.769541666666667,9.379809523809524
2024-02-23 21:00:00,0.084,1.15,0.322,0.0,3.38,21,4,0,0.0,0.758,0.0,0.319,8.741458333333332,9.378410714285716
2024-02-23 22:00:00,0.0,0.17,0.426,0.0,2.84,22,4,0,0.084,0.566,0.333,0.0,8.717875,9.378410714285716
2024-02-23 23:00:00,0.37,0.9,0.153,0.0,1.6,23,4,0,0.0,0.014,0.104,0.0,8.732708333333333,9.380613095238095
2024-02-24 00:00:00,0.524,2.39,0.358,0.0,2.81,0,5,1,0.37,1.537,0.842,0.0,8.6905,9.383732142857143
2024-02-24 01:00:00,0.301,3.27,0.196,0.0,3.62,1,5,1,0.524,0.0,0.0,0.0,8.703041666666666,9.385523809523809
2024-02-24 02:00:00,0.0,2.48,0.492,0.0,2.49,2,5,1,0.301,0.0,0.0,0.395,8.703041666666666,9.383172619047619
2024-02-24 03:00:00,0.0,2.27,0.507,0.0,2.55,3,5,1,0.0,0.0,0.447,0.0,8.703041666666666,9.383172619047619
2024-02-24 04:00:00,0.0,4.56,0.103,0.0,2.78,4,5,1,0.0,0.0,0.0,0.779,8.703041666666666,9.378535714285714
2024-02-24 05:00:00,0.0,5.51,0.412,0.0,2.9,5,5,1,0.0,1.073,0.299,0.0,8.658333333333333,9.378535714285714
2024-02-24 06:00:00,0.0,7.14,0.498,0.0,3.88,6,5,1,0.0,0.0,1.403,0.0,8.658333333333333,9.378535714285714
2024-02-24 07:00:00,12.773,5.46,0.055,0.244,2.96,7,5,1,0.0,7.398,6.628,5.672,8.882291666666667,9.420803571428571
2024-02-24 08:00:00,14.41,5.95,0.497,0.28,3.86,8,5,1,12.773,19.676,20.185,14.532,8.662875000000001,9.420077380952382
2024-02-24 09:00:00,15.777,7.96,0.611,0.321,3.33,9,5,1,14.41,25.458,23.727,21.002,8.259500000000001,9.38897619047619
2024-02-24 10:00:00,16.075,6.67,0.721,0.314,5.19,10,5,1,15.777,28.546,36.213,35.716,7.7398750000000005,9.272065476190475
2024-02-24 11:00:00,25.446,6.52,0.474,0.505,4.02,11,5,1,16.075,20.942,34.046,31.56,7.927541666666667,9.23567261904762
2024-02-24 12:00:00,35.861,8.26,0.178,0.718,2.55,12,5,1,25.446,19.803,31.154,31.307,8.596625000000001,9.262779761904762
2024-02-24 13:00:00,26.857,4.63,0.446,0.523,3.32,13,5,1,35.861,19.762,26.165,30.36,8.89225,9.241928571428572
2024-02-24 14:00:00,23.159,8.12,0.458,0.471,3.67,14,5,1,26.857,19.376,19.612,26.291,9.049875,9.223285714285714
2024-02-24 15:00:00,17.721,4.2,0.545,0.354,3.39,15,5,1,23.159,24.236,24.583,22.798,8.778416666666667,9.193065476190476
2024-02-24 16:00:00,9.123,5.2,0.725,0.195,2.87,16,5,1,17.721,9.159,21.403,20.504,8.776916666666667,9.125321428571429
2024-02-24 17:00:00,8.026,3.25,0.406,0.173,3.82,17,5,1,9.123,11.91,11.133,5.001,8.615083333333333,9.143327380952382
2024-02-24 18:00:00,0.0,2.98,0.439,0.0,3.87,18,5,1,8.026,0.255,0.115,0.357,8.604458333333334,9.141202380952382
2024-02-24 19:00:00,0.0,1.72,0.393,0.0,1.34,19,5,1,0.0,0.0,0.0,0.537,8.604458333333334,9.138005952380954
2024-02-24 20:00:00,0.05,2.59,0.364,0.0,3.5,20,5,1,0.0,0.0,0.014,0.552,8.606541666666667,9.135017857142858
2024-02-24 21:00:00,0.0,0.84,0.477,0.0,4.84,21,5,1,0.05,0.084,0.758,0.0,8.603041666666668,9.135017857142858
2024-02-24 22:00:00,0.0,0.47,0.216,0.0,1.74,22,5,1,0.0,0.0,0.566,0.553,8.603041666666668,9.131726190476192
2024-02-24 23:00:00,0.0,3.44,0.598,0.0,3.73,23,5,1,0.0,0.37,0.014,0.194,8.587625000000001,9.130571428571429
2024-02-25 00:00:00,1.064,1.73,0.473,0.0,3.27,0,6,1,0.0,0.524,1.537,0.0,8.610125,9.136904761904763
2024-02-25 01:00:00,0.0,1.37,0.43,0.0,4.62,1,6,1,1.064,0.301,0.0,0.0,8.597583333333334,9.136904761904763
2024-02-25 02:00:00,0.0,1.01,0.188,0.0,3.46,2,6,1,0.0,0.0,0.0,0.283,8.597583333333334,9.135220238095238
2024-02-25 03:00:00,0.0,5.76,0.157,0.0,1.77,3,6,1,0.0,0.0,0.0,0.0,8.597583333333334,9.135220238095238
2024-02-25 04:00:00,0.0,3.64,0.608,0.0,4.1,4,6,1,0.0,0.0,0.0,0.181,8.597583333333334,9.134142857142857
2024-02-25 05:00:00,0.309,7.55,0.75,0.0,6.09,5,6,1,0.0,0.0,1.073,0.867,8.610458333333334,9.130821428571428
2024-02-25 06:00:00,0.371,6.28,0.476,0.0,2.93,6,6,1,0.309,0.0,0.0,0.578,8.625916666666667,9.129589285714285
2024-02-25 07:00:00,4.911,6.59,0.828,0.087,4.47,7,6,1,0.371,12.773,7.398,9.026,8.298333333333334,9.105095238095238
2024-02-25 08:00:00,11.874,7.1,0.612,0.239,4.25,8,6,1,4.911,14.41,19.676,18.33,8.192666666666666,9.066666666666666
2024-02-25 09:00:00,26.692,9.85,0.184,0.539,2.06,9,6,1,11.874,15.777,25.458,22.226,8.647458333333333,9.093250000000001
2024-02-25 10:00:00,25.78,4.67,0.422,0.496,4.68,10,6,1,26.692,16.075,28.546,19.469,9.051833333333335,9.130815476190477
2024-02-25 11:00:00,29.473,7.45,0.299,0.623,2.52,11,6,1,25.78,25.446,20.942,24.812,9.219624999999999,9.158559523809524
2024-02-25 12:00:00,26.109,6.58,0.476,0.521,2.32,12,6,1,29.473,35.861,19.803,26.625,8.813291666666666,9.155488095238095
2024-02-25 13:00:00,28.057,6.16,0.401,0.556,2.78,13,6,1,26.109,26.857,19.762,31.536,8.863291666666667,9.134779761904761
2024-02-25 14:00:00,21.357,5.98,0.574,0.405,4.25,14,6,1,28.057,23.159,19.376,22.977,8.788208333333333,9.125136904761904
2024-02-25 15:00:00,16.288,4.75,0.566,0.346,3.06,15,6,1,21.357,17.721,24.236,14.85,8.7285,9.13369642857143
2024-02-25 16:00:00,18.528,4.52,0.246,0.376,2.98,16,6,1,16.288,9.123,9.159,9.347,9.120375000000001,9.188345238095238
2024-02-25 17:00:00,7.998,3.49,0.394,0.176,3.63,17,6,1,18.528,8.026,11.91,8.424,9.119208333333333,9.185809523809523
2024-02-25 18:00:00,0.0,1.22,0.46,0.0,2.41,18,6,1,7.998,0.0,0.255,0.539,9.119208333333333,9.18260119047619
2024-02-25 19:00:00,0.0,2.63,0.458,0.0,2.92,19,6,1,0.0,0.0,0.0,0.0,9.119208333333333,9.18260119047619
2024-02-25 20:00:00,0.5,2.56,0.618,0.0,4.13,20,6,1,0.0,0.05,0.0,1.228,9.137958333333332,9.178267857142858
2024-02-25 21:00:00,0.724,0.75,0.182,0.0,3.11,21,6,1,0.5,0.0,0.084,1.619,9.168125,9.172940476190476
2024-02-25 22:00:00,0.0,3.54,0.218,0.0,2.22,22,6,1,0.724,0.0,0.0,0.0,9.168125,9.172940476190476
2024-02-25 23:00:00,0.4,3.0,0.221,0.0,2.78,23,6,1,0.0,0.0,0.37,0.0,9.184791666666667,9.175321428571428
2024-02-26 00:00:00,0.0,2.85,0.616,0.0,3.62,0,0,0,0.4,1.064,0.524,0.416,9.140458333333333,9.172845238095238
2024-02-26 01:00:00,0.334,3.32,0.585,0.0,4.34,1,0,0,0.0,0.0,0.301,0.0,9.154375,9.174833333333334
2024-02-26 02:00:00,0.693,2.98,0.235,0.0,3.12,2,0,0,0.334,0.0,0.0,0.509,9.18325,9.175928571428571
2024-02-26 03:00:00,0.0,5.03,0.381,0.0,2.84,3,0,0,0.693,0.0,0.0,0.061,9.18325,9.175565476190476
2024-02-26 04:00:00,0.646,6.32,0.11,0.0,2.71,4,0,0,0.0,0.0,0.0,0.223,9.210166666666666,9.178083333333333
2024-02-26 05:00:00,0.0,6.19,0.134,0.0,2.07,5,0,0,0.646,0.309,0.0,0.0,9.197291666666667,9.178083333333333
2024-02-26 06:00:00,0.394,5.26,0.214,0.0,3.01,6,0,0,0.0,0.371,0.0,0.0,9.19825,9.180428571428571
