CustomerID,Recency,Frequency,Monetary,Cluster
13539.0,86,3,549.5,2
13544.0,40,2,276.06,2
13546.0,12,3,605.49,2
13548.0,96,2,678.16,2
13549.0,26,7,918.2,2
13551.0,319,1,91.80000000000001,1
13552.0,66,12,3740.07,0
13555.0,74,4,4098.88,2
13557.0,28,2,568.46,2
13558.0,6,4,593.22,2
13560.0,7,1,171.42000000000002,2
13561.0,216,1,141.85999999999999,1
13562.0,82,3,1799.33,2
13563.0,84,2,560.79,2
13564.0,354,2,1165.63,1
13565.0,19,2,240.22,2
13566.0,41,2,852.59,2
13568.0,173,1,181.95,1
13569.0,17,2,336.8,2
13570.0,243,1,239.49,1
13571.0,13,12,2078.6,0
13572.0,206,1,1384.25,1
13573.0,50,2,279.21,2
13575.0,23,5,732.0699999999999,2
13576.0,10,18,6705.0,0
13577.0,25,4,1672.0,2
13579.0,15,2,467.04,2
13581.0,309,1,118.0,1
13583.0,156,1,781.03,1
13584.0,307,1,142.4,1
13587.0,64,1,612.5600000000001,2
13588.0,16,9,2478.31,2
13589.0,15,2,371.28,2
13590.0,11,6,1837.72,2
13591.0,65,3,1117.13,2
13592.0,36,4,247.64,2
13593.0,108,5,2011.88,2
13594.0,53,1,396.97,2
13596.0,6,2,664.11,2
13598.0,47,1,160.04,2
13599.0,1,21,5044.92,0
13600.0,312,1,219.52,1
13601.0,45,2,681.07,2
13602.0,65,1,428.89,2
13603.0,26,1,164.34,2
13606.0,29,3,276.75,2
13607.0,40,1,666.71,2
13610.0,12,7,1066.41,2
13611.0,89,3,1154.4,2
13614.0,24,4,1577.72,2
13615.0,319,1,387.21000000000004,1
13617.0,40,3,544.18,2
13618.0,174,1,177.34,1
13621.0,117,1,213.85,2
13623.0,31,5,714.99,2
13626.0,253,1,257.23,1
13627.0,59,5,1499.85,2
13629.0,23,11,6806.36,0
13630.0,5,7,1985.1399999999999,2
13631.0,100,11,3070.42,1
13632.0,25,5,2118.93,2
13634.0,33,5,1527.56,2
13635.0,68,1,1071.03,2
13636.0,37,5,949.1,2
13637.0,52,3,793.15,2
13638.0,16,1,122.64,2
13639.0,74,1,960.74,2
13642.0,216,1,311.96,1
13643.0,31,3,519.44,2
13644.0,16,4,2615.23,2
13645.0,120,1,252.1,2
13647.0,10,4,1648.1200000000001,2
13649.0,257,2,346.6,1
13650.0,17,6,1836.34,2
13651.0,40,1,79.2,2
13652.0,46,3,1095.08,2
13654.0,43,6,2656.57,2
13655.0,114,2,932.97,2
13656.0,165,2,379.65,1
13657.0,11,2,382.14,2
13658.0,10,5,2523.09,2
13659.0,206,2,1481.99,1
13662.0,86,3,879.98,2
13663.0,179,1,189.47,1
13666.0,60,3,84.65,2
13667.0,149,1,295.15,1
13668.0,3,21,6201.55,0
13669.0,51,2,218.55,2
13670.0,75,1,349.7,2
13672.0,301,2,186.39000000000001,1
13673.0,19,2,374.12,2
13675.0,151,2,471.22,1
13678.0,152,1,223.32,1
13680.0,1,4,3570.61,2
13681.0,18,4,822.76,2
13682.0,187,1,59.5,1
13684.0,286,1,65.13,1
13685.0,3,7,661.92,2
13686.0,183,1,72.0,1
13689.0,63,1,910.0,2
13690.0,59,1,172.25,2
13692.0,25,3,1469.0,2
13695.0,31,15,2491.53,0
13697.0,39,1,151.29999999999998,2
13699.0,155,1,308.58000000000004,1
13700.0,26,10,2247.07,2
13703.0,318,1,99.5,1
13704.0,5,9,2292.89,2
13705.0,8,3,563.49,2
13706.0,303,1,324.15,1
13707.0,267,2,787.09,1
13708.0,271,1,283.33,1
13709.0,4,13,6267.54,0
13710.0,32,1,180.48,2
13711.0,219,2,252.06,1
13712.0,247,1,228.84,1
13715.0,281,5,1059.24,1
13716.0,269,1,138.28,1
13717.0,32,6,1406.81,2
13718.0,246,2,306.55,1
13719.0,15,5,1008.51,2
13720.0,117,4,775.7,2
13721.0,36,1,524.14,2
13722.0,132,3,2335.9300000000003,1
13723.0,217,1,199.85000000000002,1
13725.0,50,8,1980.56,2
13726.0,39,2,1079.6599999999999,2
13727.0,29,2,333.48,2
13728.0,37,6,1016.14,2
13730.0,136,2,752.6,1
13731.0,219,2,560.46,1
13732.0,28,1,484.90000000000003,2
13735.0,25,4,2883.22,2
13736.0,5,2,723.98,2
13737.0,200,1,339.59999999999997,1
13739.0,18,1,216.9,2
13740.0,241,1,350.75,1
13741.0,72,3,668.4300000000001,2
13742.0,17,12,3105.95,0
13743.0,3,7,1273.8,2
13744.0,95,2,1067.76,2
13745.0,162,1,300.04,1
13747.0,374,1,79.6,1
13748.0,96,5,948.25,2
13750.0,54,5,1647.26,2
13751.0,288,1,296.25,1
13752.0,124,6,1162.01,1
13753.0,288,1,741.26,1
13754.0,152,2,282.59999999999997,1
13755.0,4,9,2087.56,2
13756.0,2,14,4983.52,0
13758.0,12,7,3131.21,2
13759.0,33,2,659.4100000000001,2
13760.0,54,2,286.79,2
13761.0,50,2,1070.65,2
13762.0,219,1,306.72,1
13763.0,63,1,1714.96,2
13764.0,71,3,1513.17,2
13769.0,2,10,2795.23,2
13771.0,64,4,2634.45,2
13772.0,34,3,1122.31,2
13774.0,82,1,345.0,2
13778.0,103,1,178.7,2
13780.0,7,2,325.14,2
13781.0,251,1,127.84,1
13782.0,13,6,908.86,2
13784.0,10,11,2085.75,2
13786.0,367,1,230.39999999999998,1
13787.0,76,2,309.04,2
13790.0,4,1,341.84,2
13791.0,128,2,1371.0,1
13792.0,66,2,195.55,2
13799.0,117,2,688.86,1
13800.0,310,1,558.32,1
13801.0,67,1,324.8,2
13802.0,139,3,4328.42,1
13803.0,255,1,277.07,1
13804.0,31,7,2587.75,2
13805.0,52,2,762.48,2
13806.0,64,1,256.38,2
13807.0,367,1,112.6,1
13808.0,6,5,1684.72,2
13809.0,305,1,155.05,1
13810.0,29,2,825.59,2
13811.0,184,2,519.75,1
13812.0,42,3,485.0,2
13813.0,40,4,1168.8600000000001,2
13814.0,92,2,1560.6,2
13815.0,22,4,3518.9,2
13816.0,24,2,476.35,2
13817.0,29,2,328.98,2
13819.0,302,3,1106.75,1
13821.0,145,2,385.64,1
13822.0,6,2,631.98,2
13823.0,19,2,947.16,2
13824.0,33,5,1653.94,2
13826.0,176,1,173.9,1
13827.0,58,3,408.77,2
13828.0,22,1,209.49,2
13831.0,16,6,2125.3599999999997,2
13832.0,19,1,52.199999999999996,2
13833.0,159,1,383.85,1
13835.0,25,4,818.65,2
13837.0,212,2,266.59000000000003,1
13838.0,6,4,669.49,2
13841.0,253,1,85.0,1
13842.0,59,9,3362.74,2
13844.0,11,1,361.62,2
13845.0,65,1,312.98,2
13846.0,25,3,865.04,2
13848.0,92,3,231.0,2
13849.0,52,2,1525.2,2
13850.0,129,1,1595.48,1
13851.0,96,3,1948.46,2
13853.0,57,1,1090.14,2
13854.0,9,25,8064.92,0
13856.0,169,3,359.9,1
13858.0,57,1,216.17,2
13859.0,326,1,201.16,1
13860.0,1,5,1245.9,2
13862.0,18,8,2178.16,2
13863.0,248,1,305.78,1
13865.0,58,4,501.56,2
13866.0,74,1,145.67000000000002,2
13867.0,31,3,1005.09,2
13868.0,7,2,684.99,2
13869.0,123,4,3083.65,1
13870.0,2,8,2770.3,2
13871.0,23,13,6387.65,0
13873.0,120,3,389.6,1
13874.0,358,1,444.85,1
13875.0,54,5,1767.83,2
13876.0,64,1,122.7,2
13877.0,86,1,117.24,2
13878.0,55,1,1270.93,2
13880.0,21,13,3219.13,0
13881.0,4,20,14597.28,0
13882.0,3,5,1164.43,2
13883.0,11,5,2673.84,2
13884.0,7,5,787.6,2
13885.0,189,2,494.2,1
13886.0,71,1,243.56,2
13887.0,204,1,349.55,1
13888.0,120,2,595.67,1
13889.0,93,1,416.90000000000003,2
13890.0,1,10,1865.1100000000001,2
13892.0,27,4,547.13,2
13893.0,298,1,804.5,1
13894.0,24,3,564.62,2
13895.0,28,4,2593.07,2
13897.0,50,1,311.16,2
13898.0,326,1,155.93,1
13899.0,16,2,388.52,2
13900.0,183,3,740.95,1
13901.0,72,5,2812.2400000000002,2
13904.0,37,2,332.64,2
13908.0,80,4,2298.75,2
13911.0,57,9,2452.51,2
13914.0,12,2,626.45,2
13917.0,50,2,272.04,2
13918.0,50,2,991.84,2
13919.0,59,2,348.49,2
13922.0,352,1,172.25,1
13923.0,54,1,351.13,2
13924.0,2,6,1838.21,2
13925.0,93,4,676.65,2
13926.0,23,1,197.43,2
13927.0,75,1,332.39,2
13928.0,11,4,464.57,2
13929.0,169,2,842.65,1
13930.0,58,2,337.34,2
13931.0,96,2,1237.53,2
13932.0,295,1,307.4,1
13933.0,109,2,608.7900000000001,2
13934.0,264,1,922.1,1
13936.0,180,1,376.58,1
13937.0,169,1,158.85,1
13938.0,35,1,71.66,2
13939.0,23,3,561.59,2
13940.0,17,4,839.14,2
13941.0,22,5,4637.400000000001,2
13946.0,79,3,410.55,2
13947.0,65,1,90.6,2
13948.0,361,1,102.0,1
13949.0,3,6,2427.32,2
13950.0,11,4,743.14,2
13951.0,176,3,670.65,1
13952.0,218,2,3106.33,1
13953.0,7,7,1140.68,2
13954.0,2,2,438.64,2
13955.0,154,2,322.96,1
13956.0,5,5,1002.65,2
13959.0,79,3,584.39,2
13960.0,21,2,230.22,2
13962.0,22,2,164.23,2
13963.0,308,4,656.14,1
13967.0,146,1,80.7,1
13969.0,7,18,8795.74,0
13971.0,19,8,2758.26,2
13972.0,71,2,190.25,2
13973.0,287,1,264.7,1
13974.0,49,1,413.59000000000003,2
13975.0,31,6,2457.4900000000002,2
13976.0,207,1,357.98,1
13978.0,15,2,196.79000000000002,2
13979.0,73,1,869.87,2
13980.0,60,1,200.14,2
13982.0,39,4,1871.81,2
13983.0,30,12,1833.21,0
13984.0,27,5,594.03,2
13985.0,4,15,6910.7300000000005,0
13986.0,17,1,281.82,2
13988.0,20,6,4065.49,2
13989.0,66,2,1184.92,2
13990.0,213,1,311.3,1
13991.0,12,6,846.03,2
13992.0,30,1,76.8,2
13993.0,43,9,3392.44,2
13994.0,4,6,2274.14,2
13995.0,15,5,1393.69,2
13999.0,10,12,3901.81,0
14000.0,211,1,496.2,1
14001.0,46,3,2043.0800000000002,2
14002.0,134,2,528.77,1
14004.0,43,7,4582.64,2
14005.0,10,5,2773.92,2
14006.0,116,3,962.19,2
14009.0,198,2,695.61,1
14012.0,278,1,328.8,1
14013.0,110,3,473.02,2
14014.0,77,1,482.92,2
14015.0,53,1,917.34,2
14016.0,162,4,4227.54,1
14019.0,47,3,1405.77,2
14020.0,17,2,642.8,2
14021.0,155,3,631.9,1
14022.0,225,1,440.0,1
14023.0,7,2,584.07,2
14024.0,122,2,327.7,1
14027.0,61,1,104.82,2
14029.0,63,2,449.96,2
14030.0,18,8,1943.65,2
14031.0,7,19,15098.28,0
14032.0,2,11,2975.59,2
14034.0,22,3,626.76,2
14035.0,29,5,1409.42,2
14036.0,285,1,626.65,1
14037.0,176,2,147.20000000000002,1
14038.0,78,3,1511.58,2
14039.0,33,1,152.2,2
14040.0,41,12,3560.32,0
14041.0,266,1,100.21,1
14044.0,27,4,609.9,2
14045.0,109,3,1345.8,2
14046.0,284,1,151.59,1
14047.0,9,5,1308.6100000000001,2
14048.0,305,1,409.93,1
14049.0,17,4,5484.65,2
14050.0,32,2,736.28,2
14051.0,1,23,15610.390000000001,0
14052.0,20,1,225.36,2
14053.0,124,2,260.25,1
14054.0,65,1,92.46,2
14055.0,106,1,725.6400000000001,2
14056.0,1,23,8152.71,0
14057.0,24,17,6004.0199999999995,0
14059.0,267,1,183.6,1
14060.0,5,19,6023.62,0
14062.0,10,12,10144.65,2
14064.0,29,5,1059.3,2
14066.0,267,1,152.55,1
14067.0,64,2,357.63,2
14068.0,320,1,265.85,1
14071.0,4,8,1417.77,2
14073.0,32,1,151.04,2
14075.0,5,3,942.26,2
14076.0,129,1,118.35,1
14077.0,41,5,499.41999999999996,2
14078.0,102,6,1046.42,2
14079.0,125,1,375.1,2
14080.0,33,1,45.599999999999994,2
14081.0,302,2,919.52,1
14082.0,365,1,182.25,1
14083.0,4,9,990.58,2
14085.0,2,17,4374.64,0
14087.0,3,1,191.47,2
14089.0,57,1,158.75,2
14090.0,325,1,76.32000000000001,1
14092.0,8,14,4076.91,0
14093.0,12,1,431.91,2
14098.0,37,1,147.35,2
14099.0,16,11,3096.05,2
14100.0,138,1,191.95000000000002,1
14101.0,74,6,4202.19,2
14102.0,5,5,1105.8799999999999,2
14104.0,155,2,138.84,1
14105.0,239,1,1266.23,1
14107.0,52,7,2703.23,2
14108.0,31,2,597.89,2
14109.0,73,1,144.2,2
14110.0,4,12,5683.15,0
14111.0,14,4,668.65,2
14112.0,23,7,2881.9500000000003,2
14113.0,4,4,1840.42,2
14114.0,274,2,384.61,1
14116.0,20,5,1382.74,2
14117.0,144,1,90.0,1
14121.0,4,4,2742.99,2
14124.0,84,1,168.07999999999998,2
14125.0,11,3,2711.62,2
14126.0,8,3,506.85,2
14127.0,123,3,674.91,1
14128.0,61,2,637.5,2
14129.0,2,5,1123.8600000000001,2
14130.0,319,1,480.91,1
14132.0,2,11,3580.83,0
14133.0,130,3,586.3199999999999,1
14135.0,2,15,4485.91,0
14138.0,2,2,965.8800000000001,2
14139.0,46,1,415.82,2
14140.0,4,2,935.05,2
14141.0,3,4,915.13,2
14142.0,373,1,311.81,1
14143.0,134,1,115.8,1
14145.0,47,4,3544.2,2
14146.0,9,5,4173.78,2
14147.0,78,2,483.4,2
14148.0,234,1,157.2,1
14149.0,221,1,446.62,1
14150.0,36,2,658.64,2
14152.0,75,2,621.29,2
14154.0,239,2,1167.25,1
14155.0,266,1,89.25,1
14157.0,20,2,423.64000000000004,2
14158.0,40,1,507.66,2
14159.0,20,11,4608.5199999999995,0
14161.0,216,3,1085.17,1
14162.0,174,2,289.36,1
14163.0,87,4,2380.63,2
14164.0,71,2,1452.77,2
14165.0,276,1,120.44,1
14167.0,39,4,562.59,2
14171.0,98,1,363.79,2
14173.0,11,4,450.52,2
14174.0,33,1,134.46,2
14175.0,60,3,3183.02,2
14176.0,297,4,576.9000000000001,1
14177.0,86,4,549.46,2
14178.0,9,7,1580.26,2
14179.0,41,2,696.5,2
14180.0,11,25,4506.04,0
14184.0,67,1,452.89,2
14185.0,331,1,49.28,1
14188.0,31,6,2054.36,2
14189.0,2,15,4641.0,0
14191.0,2,13,4593.56,0
14193.0,68,2,853.39,2
14194.0,5,21,11273.12,0
14195.0,202,2,560.2,1
14196.0,107,1,335.52,2
14198.0,18,4,698.08,2
14199.0,218,1,185.39999999999998,1
14201.0,60,7,747.44,2
14204.0,2,1,150.61,2
14205.0,17,2,466.7,2
14206.0,239,1,328.15999999999997,1
14208.0,95,1,151.74,2
14209.0,11,6,2066.79,2
14210.0,106,6,1877.16,2
14211.0,53,9,2241.1,2
14212.0,90,1,869.6,2
14214.0,31,5,970.48,2
14215.0,12,6,1780.3600000000001,2
14216.0,3,4,1830.93,2
14217.0,2,17,2002.34,0
14218.0,43,1,169.48000000000002,2
14219.0,4,1,89.94,2
14220.0,247,2,632.4,1
14221.0,42,9,3383.62,2
14222.0,177,1,667.5699999999999,1
14223.0,92,3,991.13,2
14224.0,110,4,1000.77,2
14226.0,29,5,2098.55,2
14227.0,26,10,3350.96,2
14229.0,52,3,1547.2,2
14231.0,184,3,879.07,1
14232.0,43,5,2048.07,2
14233.0,49,4,1375.72,2
14234.0,22,4,741.16,2
14235.0,75,5,3144.86,2
14236.0,81,2,490.86,2
14237.0,373,1,160.36,1
14238.0,326,1,146.85,1
14239.0,43,11,2380.21,2
14240.0,30,2,890.34,2
14241.0,184,1,213.70000000000002,1
14242.0,235,2,280.55,1
14243.0,9,10,2573.47,2
14245.0,220,2,1673.17,1
14246.0,111,3,1474.06,2
14247.0,278,1,136.76999999999998,1
14248.0,318,1,302.58,1
14250.0,7,3,1904.05,2
14251.0,2,5,2879.7000000000003,2
14256.0,260,2,969.0600000000001,1
14257.0,64,5,2934.8,2
14258.0,9,9,11706.22,2
14259.0,142,1,120.0,1
14261.0,51,2,1157.25,2
14262.0,8,8,2618.23,2
14264.0,155,2,333.97,1
14265.0,109,2,501.64,2
14267.0,163,3,1516.24,1
14270.0,332,1,492.65000000000003,1
14271.0,226,1,112.32,1
14272.0,74,2,430.16,2
14273.0,51,4,559.97,2
14276.0,99,3,1119.74,2
14277.0,15,3,4057.68,2
14280.0,197,1,134.04,1
14282.0,3,15,3701.44,0
14284.0,31,2,595.25,2
14285.0,21,4,1909.69,2
14286.0,24,3,4628.75,2
14287.0,8,3,171.35,2
14288.0,213,1,426.6,1
14289.0,9,6,898.6600000000001,2
14290.0,11,5,2291.33,2
14291.0,2,11,3883.25,0
14292.0,8,9,4871.29,0
14293.0,3,4,1046.56,2
14295.0,40,1,166.20000000000002,2
14297.0,18,4,1305.33,2
14299.0,8,9,3897.94,2
14300.0,19,1,43.2,2
14301.0,117,1,611.34,2
14304.0,223,1,383.45,1
14305.0,71,3,1858.96,2
14306.0,51,2,1985.64,2
14307.0,89,6,2994.76,2
14309.0,8,9,2278.4900000000002,2
14311.0,243,1,310.26,1
14312.0,47,6,1603.27,2
14314.0,107,1,120.0,2
14315.0,45,6,2427.65,2
14317.0,65,1,508.58000000000004,2
14320.0,207,2,477.79,1
14321.0,11,5,1515.75,2
14323.0,115,2,605.0600000000001,2
14326.0,242,1,183.85,1
14327.0,163,1,311.65,1
14329.0,17,7,4912.4800000000005,2
14331.0,124,2,462.65999999999997,1
14332.0,23,3,840.21,2
14333.0,68,1,415.2,2
14334.0,17,8,2490.41,2
14335.0,16,2,454.86,2
14336.0,17,4,1614.91,2
14338.0,161,2,572.62,1
14339.0,243,1,309.52,1
14340.0,219,1,134.7,1
14341.0,45,8,2166.98,2
14342.0,21,4,668.5600000000001,2
14344.0,127,8,866.61,1
14345.0,39,1,108.97999999999999,2
14346.0,121,2,903.0500000000001,2
14348.0,260,1,409.57,1
14349.0,10,1,133.5,2
14350.0,274,1,282.93,1
14351.0,165,1,51.0,1
14352.0,157,4,1078.96,1
14353.0,215,1,90.6,1
14354.0,6,2,163.62,2
14355.0,366,1,174.4,1
14356.0,80,2,685.63,2
14357.0,43,1,221.22,2
14359.0,19,3,911.86,2
14360.0,32,4,2116.09,2
14362.0,22,1,151.5,2
14364.0,109,8,3696.15,2
14367.0,8,16,9227.82,0
14368.0,320,1,155.0,1
14371.0,295,1,100.5,1
14373.0,358,1,68.23,1
14375.0,185,1,235.17,1
14377.0,191,2,594.41,1
14379.0,44,2,348.1,2
14381.0,52,1,202.68,2
14382.0,26,1,610.53,2
14383.0,38,3,1247.69,2
14385.0,9,3,202.11,2
14386.0,297,1,142.4,1
14387.0,33,3,1681.64,2
14388.0,10,8,3212.84,2
14389.0,65,2,1043.46,2
14390.0,10,9,4530.75,2
14393.0,218,1,67.95,1
14395.0,2,9,3447.08,2
14396.0,65,2,487.99,2
14397.0,3,19,2581.2799999999997,0
14400.0,149,1,574.7,1
14401.0,4,13,4001.56,0
14403.0,130,4,1472.45,1
14404.0,34,6,1448.36,2
14406.0,119,1,156.75,2
14407.0,107,5,2081.57,2
14408.0,11,7,2599.03,2
14409.0,71,6,1999.3700000000001,2
14410.0,92,9,1099.27,2
14411.0,311,1,1063.0,1
14412.0,43,2,770.03,2
14413.0,362,1,121.05,1
14414.0,92,7,1391.58,2
14415.0,1,13,5827.33,0
14416.0,22,2,454.42,2
14418.0,4,3,1913.93,2
14419.0,11,6,1051.79,2
14420.0,99,1,387.52,2
14421.0,57,2,813.11,2
14422.0,1,6,4263.64,2
14423.0,218,1,265.2,1
14424.0,18,1,322.08,2
14426.0,24,10,4439.03,0
14427.0,50,2,363.34000000000003,2
14428.0,7,5,1215.69,2
14431.0,303,1,470.36,1
14432.0,10,6,2206.56,2
14434.0,22,6,1372.8,2
14436.0,99,1,89.06,2
14437.0,366,1,63.0,1
14438.0,306,1,131.9,1
14439.0,320,1,2661.24,1
14440.0,8,5,2357.6800000000003,2
14441.0,1,4,1712.8700000000001,2
14442.0,205,2,1566.54,1
14443.0,54,4,1400.88,2
14446.0,1,4,990.3,2
14447.0,19,5,1113.43,2
14448.0,9,2,375.35,2
14449.0,19,4,878.17,2
14450.0,181,3,483.25,1
14451.0,60,2,643.9,2
14452.0,11,2,250.43,2
14453.0,190,1,119.93,1
14456.0,5,9,2997.47,2
14457.0,311,1,113.64,1
14459.0,155,1,1837.92,1
14460.0,110,3,421.58,2
14461.0,148,3,2032.6,1
14462.0,66,11,1974.0,2
14463.0,98,3,529.62,2
14465.0,247,3,1035.49,1
14466.0,29,7,2150.9,2
14467.0,18,4,596.26,2
14470.0,12,2,444.45,2
14472.0,104,8,1822.82,2
14473.0,74,2,234.34000000000003,2
14474.0,46,1,547.62,2
14475.0,72,3,925.85,2
14476.0,257,1,193.0,1
14477.0,20,4,1309.6,2
14479.0,254,2,316.25,1
14480.0,11,1,279.05,2
14481.0,165,2,636.51,1
14482.0,18,6,1950.79,2
14483.0,282,1,137.1,1
14484.0,50,1,321.92,2
14485.0,39,1,162.8,2
14487.0,27,6,1143.84,2
14488.0,68,1,1043.48,2
14489.0,207,1,463.38,1
14491.0,175,2,340.93,1
14493.0,7,5,2345.07,2
14494.0,26,1,139.56,2
14495.0,51,2,123.8,2
14496.0,312,2,538.8100000000001,1
14497.0,309,1,459.77,1
14498.0,43,5,1815.48,2
14499.0,26,3,808.44,2
14500.0,88,3,356.85,2
14501.0,184,2,251.21,1
14502.0,20,11,2412.14,2
14503.0,3,6,3543.26,2
14504.0,47,4,624.82,2
14505.0,17,8,5765.52,2
14506.0,17,5,1958.96,2
14507.0,24,6,1367.56,2
14508.0,22,2,268.05,2
14511.0,11,5,1306.44,2
14512.0,188,2,258.64,1
14513.0,101,3,389.35,2
14514.0,61,3,989.15,2
14515.0,18,6,2064.21,2
14517.0,33,2,330.45,2
14518.0,64,1,174.05,2
14520.0,2,2,270.6,2
14522.0,24,4,959.04,2
14523.0,108,1,241.09,2
14524.0,32,9,1718.78,2
14525.0,20,9,4170.35,2
14528.0,37,1,364.21999999999997,2
14529.0,60,3,576.06,2
14530.0,26,6,2788.67,2
14532.0,236,4,932.53,1
14533.0,25,7,1787.72,2
14534.0,3,18,4380.89,0
14535.0,60,3,2846.54,2
14536.0,260,1,170.95,1
14537.0,58,1,355.56,2
14538.0,65,2,388.25,2
14539.0,16,2,537.48,2
14540.0,10,3,952.66,2
14541.0,59,8,1361.05,2
14542.0,186,1,103.25,1
14543.0,29,16,3558.8,0
14544.0,24,2,1968.1,2
14546.0,5,5,2538.23,2
14547.0,4,8,3942.15,2
14548.0,151,2,652.8,1
14549.0,311,1,289.24,1
14550.0,11,2,757.37,2
14551.0,18,2,186.23,2
14552.0,152,1,162.27,1
14553.0,19,5,710.9,2
14554.0,10,4,2259.47,2
14555.0,57,2,312.54,2
14557.0,85,1,788.38,2
14560.0,7,22,2154.97,0
14561.0,76,3,1080.76,2
14562.0,4,18,4960.13,0
14565.0,96,4,2949.12,2
14566.0,111,1,716.0,2
14567.0,57,2,1530.3600000000001,2
14569.0,1,1,227.39,2
14570.0,281,2,217.21,1
14572.0,3,7,2768.65,2
14573.0,180,9,1636.91,1
14576.0,372,1,35.400000000000006,1
14577.0,13,4,859.71,2
14578.0,3,1,168.63,2
14581.0,17,1,138.6,2
14582.0,41,1,114.11,2
14583.0,6,5,977.88,2
14584.0,169,4,1033.06,1
14585.0,50,1,157.05,2
14586.0,277,1,237.36,1
14587.0,19,9,1536.94,2
14589.0,372,1,39.75,1
14591.0,15,4,1319.57,2
14592.0,35,3,552.02,2
14593.0,22,3,615.85,2
14594.0,7,2,363.33,2
14595.0,20,6,1724.0,2
14597.0,11,2,866.24,2
14598.0,44,1,221.97,2
14600.0,306,1,393.33000000000004,1
14601.0,11,1,213.96,2
14603.0,275,1,330.0,1
14607.0,16,12,10733.539999999999,2
14608.0,4,4,1785.15,2
14609.0,72,4,49.0,2
14616.0,243,3,406.08000000000004,1
14618.0,9,3,553.44,2
14619.0,246,1,394.44,1
14620.0,206,2,412.78000000000003,1
14621.0,1,5,1777.32,2
14622.0,185,1,320.58000000000004,1
14623.0,32,5,882.02,2
14624.0,57,2,225.85,2
14625.0,196,2,898.99,1
14626.0,24,4,2750.25,2
14628.0,91,2,671.64,2
14629.0,4,2,955.22,2
14631.0,51,3,1006.98,2
14632.0,263,1,114.56,1
14633.0,266,1,344.90000000000003,1
14636.0,36,2,609.85,2
14638.0,51,1,443.6,2
14639.0,52,6,2981.93,2
14640.0,24,6,2092.34,2
14641.0,22,1,110.46,2
14642.0,59,1,96.12,2
14643.0,170,2,658.2900000000001,1
14644.0,68,2,830.76,2
14645.0,157,2,573.77,1
14647.0,201,1,236.04000000000002,1
14649.0,5,4,1279.05,2
14651.0,67,2,652.79,2
14652.0,77,1,106.59,2
14653.0,1,7,1906.2,2
14655.0,8,4,1932.23,2
14656.0,169,2,288.55,1
14657.0,18,4,828.47,2
14658.0,5,2,223.83,2
14659.0,9,9,2470.08,2
14660.0,87,2,285.74,2
14661.0,27,1,107.95,2
14662.0,29,4,741.37,2
14664.0,20,2,634.27,2
14665.0,61,5,1833.46,2
14666.0,24,1,179.95,2
14667.0,11,25,9008.02,0
14669.0,242,3,1257.35,1
14670.0,280,2,392.86,1
14672.0,235,2,765.55,1
14673.0,3,5,1736.4,2
14675.0,16,1,596.36,2
14676.0,31,6,2404.4,2
14681.0,71,3,498.95,2
14682.0,188,2,52.0,1
14684.0,26,5,1184.61,2
14687.0,107,1,604.18,2
14688.0,8,21,5433.31,0
14689.0,209,1,112.8,1
14690.0,44,2,338.45,2
14691.0,31,5,2114.33,2
14692.0,137,4,591.55,1
14693.0,265,1,172.9,1
14696.0,4,7,2008.09,2
14697.0,218,2,188.60999999999999,1
14698.0,2,5,1217.27,2
14699.0,214,1,109.13000000000001,1
14700.0,32,3,2195.1,2
14701.0,11,9,2305.25,2
14702.0,1,17,3245.77,0
14703.0,15,1,318.17,2
14704.0,20,7,1454.2,2
14705.0,199,1,179.0,1
14708.0,3,3,1060.1299999999999,2
14709.0,15,13,4921.04,0
14710.0,14,4,598.83,2
14711.0,10,11,2249.5,2
14712.0,29,3,917.07,2
14713.0,9,11,2633.15,2
14714.0,24,1,121.55,2
14715.0,25,4,867.0600000000001,2
14716.0,43,2,299.11,2
14719.0,2,5,1581.84,2
14720.0,6,3,662.85,2
14722.0,147,1,180.42000000000002,1
14723.0,10,6,1120.34,2
14725.0,25,1,617.98,2
14727.0,274,1,265.7,1
14729.0,374,1,313.49,1
14730.0,1,8,1884.57,2
14731.0,47,3,380.02,2
14732.0,8,8,2686.57,2
14733.0,16,12,9585.91,2
14737.0,4,3,1164.55,2
14738.0,43,7,1311.13,2
14739.0,4,7,3453.84,2
14740.0,197,3,1422.1299999999999,1
14741.0,12,6,1371.74,2
14744.0,16,7,1099.98,2
14745.0,113,5,1220.26,2
14747.0,249,1,327.56,1
14748.0,29,5,1415.75,2
14752.0,44,1,325.84,2
14753.0,87,1,563.15,2
14754.0,45,2,638.05,2
14755.0,10,11,4955.76,0
14756.0,15,1,738.92,2
14757.0,75,1,420.5,2
14758.0,145,4,1466.78,1
14759.0,5,3,1625.97,2
14760.0,297,1,89.2,1
14761.0,59,2,255.9,2
14762.0,264,1,300.52,1
14764.0,47,1,278.3,2
14765.0,29,3,254.11,2
14766.0,8,6,2463.47,2
14768.0,17,2,192.60000000000002,2
14769.0,3,8,10310.76,2
14770.0,232,2,876.42,1
14772.0,112,1,139.26,2
14775.0,58,3,1011.9,2
14776.0,51,11,2538.3,2
14778.0,127,2,730.86,1
14779.0,281,3,337.55,1
14780.0,55,2,447.36,2
14782.0,320,1,200.10000000000002,1
14784.0,26,2,266.67,2
14785.0,10,2,77.4,2
