timestamp,last_updated,price_usd,price_24h_change,market_cap,market_cap_rank,total_volume,circulating_supply,developer_score,community_score,ath,atl,valid
2025-04-29T15:26:51.176364,2025-04-29T15:25:30.295Z,94846,0.9673,1.88E+12,1,23675993263,19857734,,,108786,67.81,TRUE
2025-04-29T15:26:57.478221,2025-04-29T15:25:30.295Z,94846,0.9673,1.88E+12,1,23675993263,19857734,,,108786,67.81,TRUE
2025-04-29T15:27:03.789403,2025-04-29T15:25:30.295Z,94846,0.9673,1.88E+12,1,23675993263,19857734,,,108786,67.81,TRUE
2025-04-29T15:27:10.114214,2025-04-29T15:26:22.356Z,94809,1.0427,1.88E+12,1,23632299000,19857734,,,108786,67.81,TRUE
2025-04-29T15:27:16.474880,2025-04-29T15:26:22.356Z,94809,1.0427,1.88E+12,1,23632299000,19857734,,,108786,67.81,TRUE
2025-04-29T15:37:07.426538,2025-04-29T15:36:43.444Z,94827,1.11729,1.88E+12,1,23250116980,19857734,,,108786,67.81,TRUE
2025-04-29T15:37:13.593225,2025-04-29T15:36:43.444Z,94827,1.11729,1.88E+12,1,23250116980,19857734,,,108786,67.81,TRUE
2025-04-29T15:37:19.660963,2025-04-29T15:36:43.444Z,94827,1.11729,1.88E+12,1,23250116980,19857734,,,108786,67.81,TRUE
2025-04-29T15:37:26.348985,2025-04-29T15:36:43.444Z,94827,1.11729,1.88E+12,1,23250116980,19857734,,,108786,67.81,TRUE
2025-04-29T15:37:32.413587,2025-04-29T15:36:43.444Z,94827,1.11729,1.88E+12,1,23250116980,19857734,,,108786,67.81,TRUE
2025-04-29T15:37:38.494842,2025-04-29T15:36:43.444Z,94827,1.11729,1.88E+12,1,23250116980,19857734,,,108786,67.81,TRUE
2025-04-29T15:37:44.618764,2025-04-29T15:36:43.444Z,94827,1.11729,1.88E+12,1,23250116980,19857734,,,108786,67.81,TRUE
2025-04-29T15:37:50.690103,2025-04-29T15:36:43.444Z,94827,1.11729,1.88E+12,1,23250116980,19857734,,,108786,67.81,TRUE
2025-04-29T15:38:21.330884,2025-04-29T15:37:46.911Z,94818,1.1082,1.88E+12,1,23222096495,19857734,,,108786,67.81,TRUE
2025-04-29T15:38:27.674471,2025-04-29T15:37:46.911Z,94818,1.1082,1.88E+12,1,23222096495,19857734,,,108786,67.81,TRUE
2025-04-29T15:38:58.245777,2025-04-29T15:37:46.911Z,94818,1.1082,1.88E+12,1,23222096495,19857734,,,108786,67.81,TRUE
2025-04-29T15:39:04.354226,2025-04-29T15:38:49.085Z,94842,1.13331,1.88E+12,1,21789816597,19857734,,,108786,67.81,TRUE
2025-04-29T15:39:10.461932,2025-04-29T15:38:49.085Z,94842,1.13331,1.88E+12,1,21789816597,19857734,,,108786,67.81,TRUE
2025-04-29T15:39:16.561634,2025-04-29T15:38:49.085Z,94842,1.13331,1.88E+12,1,21789816597,19857734,,,108786,67.81,TRUE
2025-04-29T15:39:22.888544,2025-04-29T15:38:49.085Z,94842,1.13331,1.88E+12,1,21789816597,19857734,,,108786,67.81,TRUE
2025-04-29T15:39:28.982713,2025-04-29T15:38:49.085Z,94842,1.13331,1.88E+12,1,21789816597,19857734,,,108786,67.81,TRUE
2025-04-29T15:39:35.108712,2025-04-29T15:38:49.085Z,94842,1.13331,1.88E+12,1,21789816597,19857734,,,108786,67.81,TRUE
2025-04-29T15:39:41.170698,2025-04-29T15:38:49.085Z,94842,1.13331,1.88E+12,1,21789816597,19857734,,,108786,67.81,TRUE
2025-04-29T15:39:53.614687,2025-04-29T15:38:49.085Z,94842,1.13331,1.88E+12,1,21789816597,19857734,,,108786,67.81,TRUE
2025-04-29T15:39:59.954068,2025-04-29T15:38:49.085Z,94842,1.13331,1.88E+12,1,21789816597,19857734,,,108786,67.81,TRUE
2025-04-29T15:40:06.320234,2025-04-29T15:38:49.085Z,94842,1.13331,1.88E+12,1,21789816597,19857734,,,108786,67.81,TRUE
2025-04-29T15:40:24.927593,2025-04-29T15:39:54.470Z,94827,1.11761,1.88E+12,1,23164334645,19857734,,,108786,67.81,TRUE
2025-04-29T15:40:37.124390,2025-04-29T15:39:54.470Z,94827,1.11761,1.88E+12,1,23164334645,19857734,,,108786,67.81,TRUE
2025-04-29T15:40:43.528378,2025-04-29T15:39:54.470Z,94827,1.11761,1.88E+12,1,23164334645,19857734,,,108786,67.81,TRUE
2025-04-29T15:40:49.649949,2025-04-29T15:39:54.470Z,94827,1.11761,1.88E+12,1,23164334645,19857734,,,108786,67.81,TRUE
2025-04-29T15:40:55.743362,2025-04-29T15:39:54.470Z,94827,1.11761,1.88E+12,1,23164334645,19857734,,,108786,67.81,TRUE
2025-04-29T15:41:01.852910,2025-04-29T15:39:54.470Z,94827,1.11761,1.88E+12,1,23164334645,19857734,,,108786,67.81,TRUE
2025-04-29T15:41:08.222160,2025-04-29T15:39:54.470Z,94827,1.11761,1.88E+12,1,23164334645,19857734,,,108786,67.81,TRUE
2025-04-29T15:41:14.566289,2025-04-29T15:39:54.470Z,94827,1.11761,1.88E+12,1,23164334645,19857734,,,108786,67.81,TRUE
2025-04-29T15:41:20.639085,2025-04-29T15:40:50.975Z,94837,1.12867,1.88E+12,1,23151448807,19857734,,,108786,67.81,TRUE
2025-04-29T15:41:26.769619,2025-04-29T15:40:50.975Z,94837,1.12867,1.88E+12,1,23151448807,19857734,,,108786,67.81,TRUE
2025-04-29T15:41:33.122839,2025-04-29T15:40:50.975Z,94837,1.12867,1.88E+12,1,23151448807,19857734,,,108786,67.81,TRUE
2025-04-29T15:41:39.239971,2025-04-29T15:40:50.975Z,94837,1.12867,1.88E+12,1,23151448807,19857734,,,108786,67.81,TRUE
2025-04-29T15:41:45.549528,2025-04-29T15:40:50.975Z,94837,1.12867,1.88E+12,1,23151448807,19857734,,,108786,67.81,TRUE
2025-04-29T15:41:51.887058,2025-04-29T15:40:50.975Z,94837,1.12867,1.88E+12,1,23151448807,19857734,,,108786,67.81,TRUE
2025-04-29T15:41:58.076198,2025-04-29T15:40:50.975Z,94837,1.12867,1.88E+12,1,23151448807,19857734,,,108786,67.81,TRUE
2025-04-29T15:42:04.173104,2025-04-29T15:40:50.975Z,94837,1.12867,1.88E+12,1,23151448807,19857734,,,108786,67.81,TRUE
2025-04-29T15:42:28.782281,2025-04-29T15:40:50.975Z,94837,1.12867,1.88E+12,1,23151448807,19857734,,,108786,67.81,TRUE
2025-04-29T15:42:42.477513,2025-04-29T15:41:42.881Z,94853,1.14541,1.88E+12,1,23180903686,19857734,,,108786,67.81,TRUE
2025-04-29T15:42:55.051942,2025-04-29T15:41:42.881Z,94853,1.14541,1.88E+12,1,23180903686,19857734,,,108786,67.81,TRUE
2025-04-29T15:43:13.374443,2025-04-29T15:41:42.881Z,94853,1.14541,1.88E+12,1,23180903686,19857734,,,108786,67.81,TRUE
2025-04-29T15:43:19.482581,2025-04-29T15:41:42.881Z,94853,1.14541,1.88E+12,1,23180903686,19857734,,,108786,67.81,TRUE
2025-04-29T15:43:25.611694,2025-04-29T15:42:47.781Z,94863,1.15611,1.88E+12,1,23196088462,19857734,,,108786,67.81,TRUE
2025-04-29T15:43:31.955266,2025-04-29T15:41:42.881Z,94853,1.14541,1.88E+12,1,23180903686,19857734,,,108786,67.81,TRUE
2025-04-29T15:43:38.041394,2025-04-29T15:42:47.781Z,94863,1.15611,1.88E+12,1,23196088462,19857734,,,108786,67.81,TRUE
2025-04-29T15:43:44.365208,2025-04-29T15:42:47.781Z,94863,1.15611,1.88E+12,1,23196088462,19857734,,,108786,67.81,TRUE
2025-04-29T15:43:50.700786,2025-04-29T15:42:47.781Z,94863,1.15611,1.88E+12,1,23196088462,19857734,,,108786,67.81,TRUE
2025-04-29T15:43:57.044111,2025-04-29T15:42:47.781Z,94863,1.15611,1.88E+12,1,23196088462,19857734,,,108786,67.81,TRUE
2025-04-29T15:44:03.181819,2025-04-29T15:42:47.781Z,94863,1.15611,1.88E+12,1,23196088462,19857734,,,108786,67.81,TRUE
2025-04-29T15:44:09.313557,2025-04-29T15:42:47.781Z,94863,1.15611,1.88E+12,1,23196088462,19857734,,,108786,67.81,TRUE
2025-04-29T15:44:15.423540,2025-04-29T15:42:47.781Z,94863,1.15611,1.88E+12,1,23196088462,19857734,,,108786,67.81,TRUE
2025-04-29T15:44:39.970381,2025-04-29T15:43:56.411Z,94889,1.14924,1.88E+12,1,23165826957,19857734,,,108786,67.81,TRUE
2025-04-29T15:44:58.196067,2025-04-29T15:43:56.411Z,94889,1.14924,1.88E+12,1,23165826957,19857734,,,108786,67.81,TRUE
2025-04-29T15:45:04.259493,2025-04-29T15:43:56.411Z,94889,1.14924,1.88E+12,1,23165826957,19857734,,,108786,67.81,TRUE
2025-04-29T15:45:10.353810,2025-04-29T15:43:56.411Z,94889,1.14924,1.88E+12,1,23165826957,19857734,,,108786,67.81,TRUE
2025-04-29T15:45:22.575497,2025-04-29T15:43:56.411Z,94889,1.14924,1.88E+12,1,23165826957,19857734,,,108786,67.81,TRUE
2025-04-29T15:45:28.717951,2025-04-29T15:43:56.411Z,94889,1.14924,1.88E+12,1,23165826957,19857734,,,108786,67.81,TRUE
2025-04-29T15:45:34.828421,2025-04-29T15:44:52.382Z,94910,1.17177,1.88E+12,1,23463578112,19857734,,,108786,67.81,TRUE
2025-04-29T15:45:40.931237,2025-04-29T15:44:52.382Z,94910,1.17177,1.88E+12,1,23463578112,19857734,,,108786,67.81,TRUE
2025-04-29T15:45:47.008660,2025-04-29T15:44:52.382Z,94910,1.17177,1.88E+12,1,23463578112,19857734,,,108786,67.81,TRUE
2025-04-29T15:45:53.123699,2025-04-29T15:44:52.382Z,94910,1.17177,1.88E+12,1,23463578112,19857734,,,108786,67.81,TRUE
2025-04-29T15:45:59.481650,2025-04-29T15:44:52.382Z,94910,1.17177,1.88E+12,1,23463578112,19857734,,,108786,67.81,TRUE
2025-04-29T15:46:05.877799,2025-04-29T15:44:52.382Z,94910,1.17177,1.88E+12,1,23463578112,19857734,,,108786,67.81,TRUE
2025-04-29T15:46:11.939127,2025-04-29T15:44:52.382Z,94910,1.17177,1.88E+12,1,23463578112,19857734,,,108786,67.81,TRUE
2025-04-29T15:46:17.994256,2025-04-29T15:44:52.382Z,94910,1.17177,1.88E+12,1,23463578112,19857734,,,108786,67.81,TRUE
2025-04-29T15:46:24.106308,2025-04-29T15:44:52.382Z,94910,1.17177,1.88E+12,1,23463578112,19857734,,,108786,67.81,TRUE
2025-04-29T15:46:30.214755,2025-04-29T15:44:52.382Z,94910,1.17177,1.88E+12,1,23463578112,19857734,,,108786,67.81,TRUE
2025-04-29T15:46:36.548085,2025-04-29T15:44:52.382Z,94910,1.17177,1.88E+12,1,23463578112,19857734,,,108786,67.81,TRUE
2025-04-29T15:46:42.696870,2025-04-29T15:45:56.692Z,94927,1.18971,1.88E+12,1,23347470607,19857734,,,108786,67.81,TRUE
2025-04-29T15:46:48.795221,2025-04-29T15:45:56.692Z,94927,1.18971,1.88E+12,1,23347470607,19857734,,,108786,67.81,TRUE
2025-04-29T15:46:54.956792,2025-04-29T15:45:56.692Z,94927,1.18971,1.88E+12,1,23347470607,19857734,,,108786,67.81,TRUE
2025-04-29T15:47:01.337094,2025-04-29T15:45:56.692Z,94927,1.18971,1.88E+12,1,23347470607,19857734,,,108786,67.81,TRUE
2025-04-29T15:47:43.923615,2025-04-29T15:46:58.124Z,94924,1.28781,1.88E+12,1,23508904158,19857734,,,108786,67.81,TRUE
2025-04-29T15:48:02.196064,2025-04-29T15:46:58.124Z,94924,1.28781,1.88E+12,1,23508904158,19857734,,,108786,67.81,TRUE
2025-04-29T15:48:08.323704,2025-04-29T15:46:58.124Z,94924,1.28781,1.88E+12,1,23508904158,19857734,,,108786,67.81,TRUE
2025-04-29T15:48:14.420149,2025-04-29T15:46:58.124Z,94924,1.28781,1.88E+12,1,23508904158,19857734,,,108786,67.81,TRUE
2025-04-29T15:48:20.501583,2025-04-29T15:46:58.124Z,94924,1.28781,1.88E+12,1,23508904158,19857734,,,108786,67.81,TRUE
2025-04-29T15:48:26.610684,2025-04-29T15:46:58.124Z,94924,1.28781,1.88E+12,1,23508904158,19857734,,,108786,67.81,TRUE
2025-04-29T15:48:32.961288,2025-04-29T15:47:51.177Z,94924,1.28792,1.88E+12,1,23337513034,19857734,,,108786,67.81,TRUE
2025-04-29T15:48:39.056729,2025-04-29T15:47:51.177Z,94924,1.28792,1.88E+12,1,23337513034,19857734,,,108786,67.81,TRUE
2025-04-29T15:48:45.193029,2025-04-29T15:47:51.177Z,94924,1.28792,1.88E+12,1,23337513034,19857734,,,108786,67.81,TRUE
2025-04-29T15:48:51.557021,2025-04-29T15:47:51.177Z,94924,1.28792,1.88E+12,1,23337513034,19857734,,,108786,67.81,TRUE
2025-04-29T15:48:57.885498,2025-04-29T15:47:51.177Z,94924,1.28792,1.88E+12,1,23337513034,19857734,,,108786,67.81,TRUE
2025-04-29T15:49:03.953984,2025-04-29T15:47:51.177Z,94924,1.28792,1.88E+12,1,23337513034,19857734,,,108786,67.81,TRUE
2025-04-29T15:49:10.108232,2025-04-29T15:47:51.177Z,94924,1.28792,1.88E+12,1,23337513034,19857734,,,108786,67.81,TRUE
2025-04-29T15:49:16.232380,2025-04-29T15:47:51.177Z,94924,1.28792,1.88E+12,1,23337513034,19857734,,,108786,67.81,TRUE
2025-04-29T15:49:28.553532,2025-04-29T15:48:54.339Z,94962,1.32845,1.89E+12,1,21759131857,19857734,,,108786,67.81,TRUE
2025-04-29T15:49:40.740061,2025-04-29T15:48:54.339Z,94962,1.32845,1.89E+12,1,21759131857,19857734,,,108786,67.81,TRUE
2025-04-29T15:49:46.866257,2025-04-29T15:48:54.339Z,94962,1.32845,1.89E+12,1,21759131857,19857734,,,108786,67.81,TRUE
2025-04-29T15:50:23.630970,2025-04-29T15:48:54.339Z,94962,1.32845,1.89E+12,1,21759131857,19857734,,,108786,67.81,TRUE
2025-04-29T15:50:29.807039,2025-04-29T15:49:57.193Z,94956,1.3221,1.89E+12,1,21697877386,19857734,,,108786,67.81,TRUE
2025-04-29T15:50:35.891654,2025-04-29T15:49:57.193Z,94956,1.3221,1.89E+12,1,21697877386,19857734,,,108786,67.81,TRUE
2025-04-29T15:50:42.023585,2025-04-29T15:49:57.193Z,94956,1.3221,1.89E+12,1,21697877386,19857734,,,108786,67.81,TRUE
2025-04-29T15:50:48.162181,2025-04-29T15:49:57.193Z,94956,1.3221,1.89E+12,1,21697877386,19857734,,,108786,67.81,TRUE
2025-04-29T15:50:54.288511,2025-04-29T15:49:57.193Z,94956,1.3221,1.89E+12,1,21697877386,19857734,,,108786,67.81,TRUE
2025-04-29T15:51:00.392476,2025-04-29T15:49:57.193Z,94956,1.3221,1.89E+12,1,21697877386,19857734,,,108786,67.81,TRUE
2025-04-29T15:51:06.723207,2025-04-29T15:49:57.193Z,94956,1.3221,1.89E+12,1,21697877386,19857734,,,108786,67.81,TRUE
2025-04-29T15:51:12.817931,2025-04-29T15:49:57.193Z,94956,1.3221,1.89E+12,1,21697877386,19857734,,,108786,67.81,TRUE
2025-04-29T15:51:18.904523,2025-04-29T15:49:57.193Z,94956,1.3221,1.89E+12,1,21697877386,19857734,,,108786,67.81,TRUE
2025-04-29T15:51:24.995824,2025-04-29T15:49:57.193Z,94956,1.3221,1.89E+12,1,21697877386,19857734,,,108786,67.81,TRUE
2025-04-29T15:51:49.333342,2025-04-29T15:51:02.397Z,94953,1.31679,1.89E+12,1,21693649450,19857734,,,108786,67.81,TRUE
2025-04-29T15:52:07.772288,2025-04-29T15:51:02.397Z,94953,1.31679,1.89E+12,1,21693649450,19857734,,,108786,67.81,TRUE
2025-04-29T16:18:55.099594,2025-04-29T16:17:27.570Z,94916,1.3939,1.88E+12,1,22725908288,19857743,,,108786,67.81,TRUE
2025-04-29T16:19:14.497591,2025-04-29T16:17:27.570Z,94916,1.3939,1.88E+12,1,22725908288,19857743,,,108786,67.81,TRUE
2025-04-29T16:20:02.912302,2025-04-29T16:18:29.152Z,94920,1.39793,1.88489E+12,1,22717034880,19857743,,,108786,67.81,TRUE
2025-04-29T16:20:16.369991,2025-04-29T16:18:29.152Z,94920,1.39793,1.88489E+12,1,22717034880,19857743,,,108786,67.81,TRUE
2025-04-29T16:20:22.589598,2025-04-29T16:19:36.572Z,94931,1.40983,1.88513E+12,1,22703835955,19857743,,,108786,67.81,TRUE
2025-04-29T16:20:28.637445,2025-04-29T16:19:36.572Z,94931,1.40983,1.88513E+12,1,22703835955,19857743,,,108786,67.81,TRUE
2025-04-29T16:20:34.717327,2025-04-29T16:19:36.572Z,94931,1.40983,1.88513E+12,1,22703835955,19857743,,,108786,67.81,TRUE
2025-04-29T16:20:40.828286,2025-04-29T16:19:36.572Z,94931,1.40983,1.88513E+12,1,22703835955,19857743,,,108786,67.81,TRUE
2025-04-29T16:20:53.280011,2025-04-29T16:19:36.572Z,94931,1.40983,1.88513E+12,1,22703835955,19857743,,,108786,67.81,TRUE
2025-04-29T16:20:59.764631,2025-04-29T16:19:36.572Z,94931,1.40983,1.88513E+12,1,22703835955,19857743,,,108786,67.81,TRUE
2025-04-29T16:21:06.132103,2025-04-29T16:19:36.572Z,94931,1.40983,1.88513E+12,1,22703835955,19857743,,,108786,67.81,TRUE
2025-04-29T16:21:12.245763,2025-04-29T16:20:40.635Z,94936,1.41465,1.88513E+12,1,22623883803,19857743,,,108786,67.81,TRUE
2025-04-29T16:21:18.354622,2025-04-29T16:20:40.635Z,94936,1.41465,1.88513E+12,1,22623883803,19857743,,,108786,67.81,TRUE
2025-04-29T16:21:36.552885,2025-04-29T16:20:40.635Z,94936,1.41465,1.88513E+12,1,22623883803,19857743,,,108786,67.81,TRUE
2025-04-29T16:21:42.757618,2025-04-29T16:20:40.635Z,94936,1.41465,1.88513E+12,1,22623883803,19857743,,,108786,67.81,TRUE
2025-04-29T16:21:48.857342,2025-04-29T16:20:40.635Z,94936,1.41465,1.88513E+12,1,22623883803,19857743,,,108786,67.81,TRUE
2025-04-29T16:21:54.971581,2025-04-29T16:20:40.635Z,94936,1.41465,1.88513E+12,1,22623883803,19857743,,,108786,67.81,TRUE
2025-04-29T16:22:01.129549,2025-04-29T16:20:40.635Z,94936,1.41465,1.88513E+12,1,22623883803,19857743,,,108786,67.81,TRUE
2025-04-29T16:22:07.201614,2025-04-29T16:20:40.635Z,94936,1.41465,1.88513E+12,1,22623883803,19857743,,,108786,67.81,TRUE
2025-04-29T16:26:51.600240,2025-04-29T16:25:51.156Z,94997,1.50481,1.88598E+12,1,22717602769,19857743,,,108786,67.81,TRUE
2025-04-29T16:27:05.014812,2025-04-29T16:25:51.156Z,94997,1.50481,1.88598E+12,1,22717602769,19857743,,,108786,67.81,TRUE
2025-04-29T16:27:36.011153,2025-04-29T16:25:51.156Z,94997,1.50481,1885977457240,1,22717602769,19857743.0,,,108786,67.81,True
2025-04-29T16:27:50.660771,2025-04-29T16:26:53.789Z,95002,1.41513,1885977457240,1,22716370795,19857743.0,,,108786,67.81,True
2025-04-29T16:27:56.892229,2025-04-29T16:26:53.789Z,95002,1.41513,1885977457240,1,22716370795,19857743.0,,,108786,67.81,True
2025-04-29T16:28:03.144771,2025-04-29T16:26:53.789Z,95002,1.41513,1885977457240,1,22716370795,19857743.0,,,108786,67.81,True
2025-04-29T16:28:09.386346,2025-04-29T16:26:53.789Z,95002,1.41513,1885977457240,1,22716370795,19857743.0,,,108786,67.81,True
2025-04-29T16:28:15.496247,2025-04-29T16:26:53.789Z,95002,1.41513,1885977457240,1,22716370795,19857743.0,,,108786,67.81,True
2025-04-29T16:28:21.562285,2025-04-29T16:26:53.789Z,95002,1.41513,1885977457240,1,22716370795,19857743.0,,,108786,67.81,True
2025-04-29T16:28:27.661199,2025-04-29T16:26:53.789Z,95002,1.41513,1885977457240,1,22716370795,19857743.0,,,108786,67.81,True
2025-04-29T16:28:33.963729,2025-04-29T16:26:53.789Z,95002,1.41513,1885977457240,1,22716370795,19857743.0,,,108786,67.81,True
2025-04-29T16:28:40.242099,2025-04-29T16:27:40.030Z,95027,1.44124,1886582459711,1,22703440191,19857743.0,,,108786,67.81,True
2025-04-29T16:28:46.658123,2025-04-29T16:27:40.030Z,95027,1.44124,1886582459711,1,22703440191,19857743.0,,,108786,67.81,True
2025-04-29T16:28:53.846131,2025-04-29T16:27:40.030Z,95027,1.44124,1886582459711,1,22703440191,19857743.0,,,108786,67.81,True
2025-04-29T16:29:00.083543,2025-04-29T16:27:40.030Z,95027,1.44124,1886582459711,1,22703440191,19857743.0,,,108786,67.81,True
2025-04-29T16:29:07.105417,2025-04-29T16:27:40.030Z,95027,1.44124,1886582459711,1,22703440191,19857743.0,,,108786,67.81,True
2025-04-29T16:29:28.358754,2025-04-29T16:27:40.030Z,95027,1.44124,1886582459711,1,22703440191,19857743.0,,,108786,67.81,True
2025-04-29T16:29:34.615161,2025-04-29T16:27:40.030Z,95027,1.44124,1886582459711,1,22703440191,19857743.0,,,108786,67.81,True
2025-04-29T16:29:46.083189,2025-04-29T16:28:44.270Z,95047,1.46276,1886582459711,1,22574751461,19857743.0,,,108786,67.81,True
2025-04-29T16:29:53.154639,2025-04-29T16:28:44.270Z,95047,1.46276,1886582459711,1,22574751461,19857743.0,,,108786,67.81,True
2025-04-29T16:29:59.315344,2025-04-29T16:28:44.270Z,95047,1.46276,1886582459711,1,22574751461,19857743.0,,,108786,67.81,True
2025-04-29T16:30:05.393156,2025-04-29T16:28:44.270Z,95047,1.46276,1886582459711,1,22574751461,19857743.0,,,108786,67.81,True
2025-04-29T16:30:11.567838,2025-04-29T16:28:44.270Z,95047,1.46276,1886582459711,1,22574751461,19857743.0,,,108786,67.81,True
2025-04-29T16:30:17.648983,2025-04-29T16:28:44.270Z,95047,1.46276,1886582459711,1,22574751461,19857743.0,,,108786,67.81,True
2025-04-29T16:30:23.714113,2025-04-29T16:28:44.270Z,95047,1.46276,1886582459711,1,22574751461,19857743.0,,,108786,67.81,True
2025-04-29T16:30:40.157442,2025-04-29T16:29:44.262Z,95069,1.48672,1886582459711,1,22765669668,19857743.0,,,108786,67.81,True
2025-04-29T16:30:48.052861,2025-04-29T16:29:44.262Z,95069,1.48672,1886582459711,1,22765669668,19857743.0,,,108786,67.81,True
2025-04-29T16:30:54.321352,2025-04-29T16:29:44.262Z,95069,1.48672,1886582459711,1,22765669668,19857743.0,,,108786,67.81,True
2025-04-29T16:31:00.834948,2025-04-29T16:29:44.262Z,95069,1.48672,1886582459711,1,22765669668,19857743.0,,,108786,67.81,True
2025-04-29T16:31:07.178995,2025-04-29T16:29:44.262Z,95069,1.48672,1886582459711,1,22765669668,19857743.0,,,108786,67.81,True
2025-04-29T16:31:14.421686,2025-04-29T16:29:44.262Z,95069,1.48672,1886582459711,1,22765669668,19857743.0,,,108786,67.81,True
2025-04-29T16:31:20.705678,2025-04-29T16:29:44.262Z,95069,1.48672,1886582459711,1,22765669668,19857743.0,,,108786,67.81,True
2025-04-29T16:31:28.280125,2025-04-29T16:30:48.607Z,95083,1.50125,1886582459711,1,22726090700,19857743.0,,,108786,67.81,True
2025-04-29T16:31:34.420499,2025-04-29T16:30:48.607Z,95083,1.50125,1886582459711,1,22726090700,19857743.0,,,108786,67.81,True
2025-04-29T16:31:40.539850,2025-04-29T16:30:48.607Z,95083,1.50125,1886582459711,1,22726090700,19857743.0,,,108786,67.81,True
2025-04-29T16:31:46.614723,2025-04-29T16:30:48.607Z,95083,1.50125,1886582459711,1,22726090700,19857743.0,,,108786,67.81,True
2025-04-29T16:31:52.744610,2025-04-29T16:30:48.607Z,95083,1.50125,1886582459711,1,22726090700,19857743.0,,,108786,67.81,True
2025-04-29T16:32:26.890575,2025-04-29T16:30:48.607Z,95083,1.50125,1886582459711,1,22726090700,19857743.0,,,108786,67.81,True
2025-04-29T16:32:33.790071,2025-04-29T16:30:48.607Z,95083,1.50125,1886582459711,1,22726090700,19857743.0,,,108786,67.81,True
2025-04-29T16:32:44.045270,2025-04-29T16:31:51.054Z,95078,1.37131,1888112387122,1,22704595433,19857743.0,,,108786,67.81,True
2025-04-29T16:32:50.501967,2025-04-29T16:31:51.054Z,95078,1.37131,1888112387122,1,22704595433,19857743.0,,,108786,67.81,True
2025-04-29T16:32:56.798029,2025-04-29T16:31:51.054Z,95078,1.37131,1888112387122,1,22704595433,19857743.0,,,108786,67.81,True
2025-04-29T16:33:03.021575,2025-04-29T16:31:51.054Z,95078,1.37131,1888112387122,1,22704595433,19857743.0,,,108786,67.81,True
2025-04-29T16:33:09.212599,2025-04-29T16:31:51.054Z,95078,1.37131,1888112387122,1,22704595433,19857743.0,,,108786,67.81,True
2025-04-29T16:33:15.325987,2025-04-29T16:31:51.054Z,95078,1.37131,1888112387122,1,22704595433,19857743.0,,,108786,67.81,True
2025-04-29T16:33:21.409723,2025-04-29T16:31:51.054Z,95078,1.37131,1888112387122,1,22704595433,19857743.0,,,108786,67.81,True
2025-04-29T16:33:27.495463,2025-04-29T16:31:51.054Z,95078,1.37131,1888112387122,1,22704595433,19857743.0,,,108786,67.81,True
2025-04-29T16:33:33.554961,2025-04-29T16:31:51.054Z,95078,1.37131,1888112387122,1,22704595433,19857743.0,,,108786,67.81,True
2025-04-29T16:33:39.668829,2025-04-29T16:32:54.241Z,95084,1.37758,1888112387122,1,22631909905,19857743.0,,,108786,67.81,True
2025-04-29T16:33:46.177699,2025-04-29T16:32:54.241Z,95084,1.37758,1888112387122,1,22631909905,19857743.0,,,108786,67.81,True
2025-04-29T16:33:52.378078,2025-04-29T16:32:54.241Z,95084,1.37758,1888112387122,1,22631909905,19857743.0,,,108786,67.81,True
2025-04-29T16:33:58.884046,2025-04-29T16:32:54.241Z,95084,1.37758,1888112387122,1,22631909905,19857743.0,,,108786,67.81,True
2025-04-29T16:34:05.129603,2025-04-29T16:32:54.241Z,95084,1.37758,1888112387122,1,22631909905,19857743.0,,,108786,67.81,True
2025-04-29T17:15:27.114312,2025-04-29T17:14:30.894Z,94930,1.28082,1884108228487,1,23298250402,19857768.0,,,108786,67.81,True
2025-04-29T17:15:33.324733,2025-04-29T17:14:30.894Z,94930,1.28082,1884108228487,1,23298250402,19857768.0,,,108786,67.81,True
2025-04-29T17:15:39.702843,2025-04-29T17:14:30.894Z,94930,1.28082,1884108228487,1,23298250402,19857768.0,,,108786,67.81,True
2025-04-29T17:15:46.026941,2025-04-29T17:14:30.894Z,94930,1.28082,1884108228487,1,23298250402,19857768.0,,,108786,67.81,True
2025-04-29T17:15:52.230576,2025-04-29T17:14:30.894Z,94930,1.28082,1884108228487,1,23298250402,19857768.0,,,108786,67.81,True
2025-04-29T17:15:58.595608,2025-04-29T17:14:30.894Z,94930,1.28082,1884108228487,1,23298250402,19857768.0,,,108786,67.81,True
2025-04-29T17:16:04.800037,2025-04-29T17:14:30.894Z,94930,1.28082,1884108228487,1,23298250402,19857768.0,,,108786,67.81,True
2025-04-29T17:16:11.034930,2025-04-29T17:15:39.569Z,94984,1.33857,1884108228487,1,23492934544,19857768.0,,,108786,67.81,True
2025-04-29T17:16:17.272065,2025-04-29T17:15:39.569Z,94984,1.33857,1884108228487,1,23492934544,19857768.0,,,108786,67.81,True
2025-04-29T17:16:23.565668,2025-04-29T17:14:30.894Z,94930,1.28082,1884108228487,1,23298250402,19857768.0,,,108786,67.81,True
2025-04-29T17:16:30.139259,2025-04-29T17:14:30.894Z,94930,1.28082,1884108228487,1,23298250402,19857768.0,,,108786,67.81,True
2025-04-29T17:16:36.516724,2025-04-29T17:14:30.894Z,94930,1.28082,1884108228487,1,23298250402,19857768.0,,,108786,67.81,True
2025-04-29T17:16:43.233204,2025-04-29T17:15:39.569Z,94984,1.33857,1884108228487,1,23492934544,19857768.0,,,108786,67.81,True
