timestamp,energy_mwh,temp_c,cloud_cover,solar_radiation,wind_speed
2024-02-12 16:00:00,14.572,1.05,0.343,0.309,2.02
2024-02-12 17:00:00,11.238,1.13,0.143,0.207,2.84
2024-02-12 18:00:00,0.435,1.12,0.589,0.0,3.9
2024-02-12 19:00:00,0.458,1.38,0.506,0.0,3.48
2024-02-12 20:00:00,0.893,2.94,0.103,0.0,2.21
2024-02-12 21:00:00,1.034,0.56,0.217,0.0,2.91
2024-02-12 22:00:00,0.0,-1.6,0.402,0.0,3.48
2024-02-12 23:00:00,0.0,-0.39,0.031,0.0,1.7
2024-02-13 00:00:00,0.505,0.35,0.046,0.0,1.63
2024-02-13 01:00:00,0.0,-0.01,0.302,0.0,2.86
2024-02-13 02:00:00,0.0,1.8,0.538,0.0,3.46
2024-02-13 03:00:00,0.0,-0.77,0.317,0.0,4.6
2024-02-13 04:00:00,0.35,3.4,0.613,0.0,3.53
2024-02-13 05:00:00,0.241,2.94,0.388,0.0,3.4
2024-02-13 06:00:00,0.0,4.1,0.314,0.0,3.31
2024-02-13 07:00:00,5.527,6.61,0.576,0.127,4.85
2024-02-13 08:00:00,19.247,3.82,0.17,0.37,1.86
2024-02-13 09:00:00,17.237,5.96,0.512,0.342,4.61
2024-02-13 10:00:00,18.702,6.69,0.593,0.361,3.66
2024-02-13 11:00:00,26.961,5.84,0.309,0.564,4.93
2024-02-13 12:00:00,35.825,3.39,0.09,0.716,2.56
2024-02-13 13:00:00,36.36,6.48,0.024,0.736,1.09
2024-02-13 14:00:00,27.844,3.98,0.236,0.556,2.55
2024-02-13 15:00:00,22.938,2.88,0.283,0.447,3.92
2024-02-13 16:00:00,15.602,2.36,0.353,0.308,3.12
2024-02-13 17:00:00,8.364,1.5,0.364,0.167,3.05
2024-02-13 18:00:00,0.008,-0.19,0.278,0.0,3.41
2024-02-13 19:00:00,0.0,0.81,0.216,0.0,2.37
2024-02-13 20:00:00,0.0,-0.58,0.157,0.0,2.3
2024-02-13 21:00:00,0.673,0.64,0.119,0.0,1.6
2024-02-13 22:00:00,0.0,0.36,0.434,0.0,4.68
2024-02-13 23:00:00,0.684,1.79,0.583,0.0,2.77
2024-02-14 00:00:00,0.496,0.0,0.175,0.0,2.66
2024-02-14 01:00:00,0.528,-0.23,0.526,0.0,3.96
2024-02-14 02:00:00,0.2,-0.41,0.276,0.0,2.82
2024-02-14 03:00:00,0.0,4.71,0.54,0.0,2.62
2024-02-14 04:00:00,0.0,3.65,0.585,0.0,2.96
2024-02-14 05:00:00,0.384,2.8,0.398,0.0,3.61
2024-02-14 06:00:00,0.0,6.39,0.142,0.0,1.8
2024-02-14 07:00:00,11.387,6.6,0.131,0.213,0.73
2024-02-14 08:00:00,15.241,3.83,0.351,0.311,3.36
2024-02-14 09:00:00,24.983,4.85,0.177,0.501,1.83
2024-02-14 10:00:00,18.269,5.69,0.588,0.366,4.27
2024-02-14 11:00:00,29.652,4.47,0.269,0.594,2.65
2024-02-14 12:00:00,24.479,5.34,0.438,0.505,3.11
2024-02-14 13:00:00,24.642,5.83,0.438,0.491,3.36
2024-02-14 14:00:00,15.296,2.71,0.71,0.299,3.22
2024-02-14 15:00:00,22.092,3.98,0.251,0.466,2.09
2024-02-14 16:00:00,14.195,4.26,0.384,0.3,2.94
2024-02-14 17:00:00,8.267,2.56,0.437,0.155,2.4
2024-02-14 18:00:00,0.426,1.26,0.3,0.0,3.47
2024-02-14 19:00:00,0.179,-0.07,0.302,0.0,2.66
2024-02-14 20:00:00,0.0,1.25,0.214,0.0,1.48
2024-02-14 21:00:00,0.429,-1.46,0.479,0.0,2.99
2024-02-14 22:00:00,0.0,0.14,0.47,0.0,3.49
2024-02-14 23:00:00,0.0,-0.01,0.464,0.0,3.03
2024-02-15 00:00:00,0.0,1.73,0.763,0.0,4.61
2024-02-15 01:00:00,0.0,0.15,0.458,0.0,3.83
2024-02-15 02:00:00,0.0,0.88,0.183,0.0,4.47
2024-02-15 03:00:00,0.453,0.71,0.336,0.0,3.93
2024-02-15 04:00:00,0.26,3.5,0.133,0.0,1.09
2024-02-15 05:00:00,0.0,3.24,0.26,0.0,2.49
2024-02-15 06:00:00,0.654,3.44,0.732,0.0,3.98
2024-02-15 07:00:00,6.746,4.18,0.486,0.146,3.92
2024-02-15 08:00:00,17.777,6.22,0.228,0.356,1.94
2024-02-15 09:00:00,10.746,4.55,0.777,0.222,3.91
2024-02-15 10:00:00,31.541,4.76,0.134,0.622,1.41
2024-02-15 11:00:00,27.237,6.95,0.369,0.537,2.63
2024-02-15 12:00:00,20.349,5.37,0.626,0.391,3.43
2024-02-15 13:00:00,19.82,6.24,0.601,0.395,3.55
2024-02-15 14:00:00,28.304,4.04,0.171,0.602,1.56
2024-02-15 15:00:00,24.3,3.75,0.206,0.491,3.4
2024-02-15 16:00:00,18.042,3.16,0.268,0.342,3.18
2024-02-15 17:00:00,8.973,3.86,0.293,0.183,1.72
2024-02-15 18:00:00,0.0,3.04,0.512,0.0,3.56
2024-02-15 19:00:00,0.27,2.24,0.218,0.0,1.4
2024-02-15 20:00:00,0.314,-0.38,0.303,0.0,3.98
2024-02-15 21:00:00,0.0,-1.11,0.24,0.0,4.01
2024-02-15 22:00:00,0.0,0.89,0.445,0.0,3.29
2024-02-15 23:00:00,0.0,1.73,0.306,0.0,2.24
2024-02-16 00:00:00,0.314,1.9,0.307,0.0,2.39
2024-02-16 01:00:00,0.034,0.99,0.682,0.0,3.68
2024-02-16 02:00:00,0.0,2.47,0.099,0.0,2.21
2024-02-16 03:00:00,0.0,3.22,0.188,0.0,3.66
2024-02-16 04:00:00,0.0,3.28,0.423,0.0,4.03
2024-02-16 05:00:00,0.877,4.11,0.199,0.0,3.37
2024-02-16 06:00:00,0.536,4.72,0.307,0.0,3.06
2024-02-16 07:00:00,7.428,4.27,0.473,0.15,2.5
2024-02-16 08:00:00,12.689,4.87,0.53,0.253,2.97
2024-02-16 09:00:00,22.275,5.15,0.336,0.433,3.06
2024-02-16 10:00:00,22.013,4.18,0.463,0.442,2.43
2024-02-16 11:00:00,31.35,6.17,0.244,0.618,2.98
2024-02-16 12:00:00,29.475,5.65,0.345,0.572,3.68
2024-02-16 13:00:00,24.95,6.13,0.428,0.505,3.72
2024-02-16 14:00:00,22.877,6.11,0.471,0.438,3.82
2024-02-16 15:00:00,20.629,5.46,0.414,0.396,1.75
2024-02-16 16:00:00,20.858,4.8,0.07,0.414,3.28
2024-02-16 17:00:00,7.411,1.41,0.455,0.154,2.11
2024-02-16 18:00:00,0.142,-0.12,0.779,0.0,4.21
2024-02-16 19:00:00,0.0,2.09,0.518,0.0,4.05
2024-02-16 20:00:00,0.0,2.16,0.161,0.0,2.77
2024-02-16 21:00:00,0.319,2.07,0.672,0.0,2.99
2024-02-16 22:00:00,0.0,0.68,0.474,0.0,2.54
2024-02-16 23:00:00,0.0,-2.2,0.604,0.0,4.04
2024-02-17 00:00:00,0.0,1.06,0.25,0.0,3.16
2024-02-17 01:00:00,0.0,1.77,0.699,0.0,3.21
2024-02-17 02:00:00,0.395,3.23,0.407,0.0,3.53
2024-02-17 03:00:00,0.0,4.16,0.465,0.0,2.18
2024-02-17 04:00:00,0.779,4.32,0.207,0.0,3.12
2024-02-17 05:00:00,0.0,3.3,0.311,0.0,2.22
2024-02-17 06:00:00,0.0,3.49,0.662,0.0,4.05
2024-02-17 07:00:00,5.672,5.99,0.611,0.124,3.76
2024-02-17 08:00:00,14.532,4.87,0.43,0.29,4.22
2024-02-17 09:00:00,21.002,7.89,0.372,0.42,3.31
2024-02-17 10:00:00,35.716,4.18,0.004,0.705,1.53
2024-02-17 11:00:00,31.56,6.8,0.232,0.63,2.98
2024-02-17 12:00:00,31.307,6.21,0.306,0.601,4.63
2024-02-17 13:00:00,30.36,5.1,0.278,0.602,3.43
2024-02-17 14:00:00,26.291,3.61,0.3,0.538,2.85
2024-02-17 15:00:00,22.798,1.53,0.268,0.469,2.14
2024-02-17 16:00:00,20.504,2.59,0.109,0.404,1.83
2024-02-17 17:00:00,5.001,1.83,0.673,0.112,4.56
2024-02-17 18:00:00,0.357,3.06,0.334,0.0,2.29
2024-02-17 19:00:00,0.537,0.16,0.231,0.0,2.69
2024-02-17 20:00:00,0.552,1.17,0.319,0.0,4.11
2024-02-17 21:00:00,0.0,-1.22,0.263,0.0,2.91
2024-02-17 22:00:00,0.553,0.8,0.136,0.0,1.55
2024-02-17 23:00:00,0.194,-2.36,0.129,0.0,4.13
2024-02-18 00:00:00,0.0,3.27,0.153,0.0,3.87
2024-02-18 01:00:00,0.0,1.06,0.273,0.0,3.22
2024-02-18 02:00:00,0.283,-1.5,0.347,0.0,4.06
2024-02-18 03:00:00,0.0,1.71,0.439,0.0,3.1
2024-02-18 04:00:00,0.181,2.3,0.328,0.0,3.56
2024-02-18 05:00:00,0.867,3.34,0.266,0.0,2.46
2024-02-18 06:00:00,0.578,4.41,0.274,0.0,1.74
2024-02-18 07:00:00,9.026,4.68,0.334,0.18,5.08
2024-02-18 08:00:00,18.33,4.97,0.229,0.364,1.56
2024-02-18 09:00:00,22.226,4.86,0.313,0.451,3.18
2024-02-18 10:00:00,19.469,7.34,0.557,0.396,3.9
2024-02-18 11:00:00,24.812,7.69,0.425,0.515,3.69
2024-02-18 12:00:00,26.625,5.64,0.425,0.529,3.2
2024-02-18 13:00:00,31.536,5.45,0.252,0.623,2.69
2024-02-18 14:00:00,22.977,3.5,0.443,0.46,3.44
2024-02-18 15:00:00,14.85,4.21,0.611,0.308,4.22
2024-02-18 16:00:00,9.347,3.63,0.728,0.186,4.18
2024-02-18 17:00:00,8.424,2.31,0.473,0.152,3.36
2024-02-18 18:00:00,0.539,2.33,0.225,0.0,1.62
2024-02-18 19:00:00,0.0,1.6,0.451,0.0,4.96
2024-02-18 20:00:00,1.228,-0.51,0.364,0.0,3.52
2024-02-18 21:00:00,1.619,1.89,0.814,0.0,4.61
2024-02-18 22:00:00,0.0,0.1,0.449,0.0,2.85
2024-02-18 23:00:00,0.0,2.46,0.194,0.0,1.78
2024-02-19 00:00:00,0.416,1.39,0.661,0.0,4.67
2024-02-19 01:00:00,0.0,3.72,0.492,0.0,3.35
2024-02-19 02:00:00,0.509,3.39,0.016,0.0,2.54
2024-02-19 03:00:00,0.061,2.98,0.48,0.0,2.36
2024-02-19 04:00:00,0.223,2.61,0.467,0.0,4.64
2024-02-19 05:00:00,0.0,3.42,0.759,0.0,5.0
2024-02-19 06:00:00,0.0,5.62,0.167,0.0,2.44
2024-02-19 07:00:00,7.703,5.77,0.349,0.178,3.42
2024-02-19 08:00:00,18.673,5.37,0.26,0.356,3.37
2024-02-19 09:00:00,27.729,7.38,0.129,0.543,1.32
2024-02-19 10:00:00,28.777,6.53,0.262,0.567,4.13
2024-02-19 11:00:00,21.185,7.39,0.582,0.42,4.13
2024-02-19 12:00:00,26.913,4.91,0.374,0.566,2.56
2024-02-19 13:00:00,15.732,6.8,0.735,0.324,3.33
2024-02-19 14:00:00,32.498,5.58,0.113,0.653,3.13
2024-02-19 15:00:00,15.609,5.69,0.579,0.325,3.91
2024-02-19 16:00:00,8.413,4.65,0.725,0.189,4.56
2024-02-19 17:00:00,9.321,2.6,0.247,0.198,2.76
2024-02-19 18:00:00,0.029,1.78,0.713,0.0,3.34
2024-02-19 19:00:00,0.03,3.5,0.311,0.0,3.34
2024-02-19 20:00:00,0.545,0.53,0.512,0.0,3.38
2024-02-19 21:00:00,1.238,1.48,0.598,0.0,3.78
2024-02-19 22:00:00,0.411,0.02,0.46,0.0,5.28
2024-02-19 23:00:00,0.0,-1.65,0.134,0.0,3.1
2024-02-20 00:00:00,1.08,-0.46,0.271,0.0,3.56
2024-02-20 01:00:00,0.0,1.98,0.357,0.0,5.25
2024-02-20 02:00:00,0.0,2.95,0.594,0.0,4.09
2024-02-20 03:00:00,0.0,3.33,0.162,0.0,2.58
2024-02-20 04:00:00,0.487,4.99,0.588,0.0,3.22
2024-02-20 05:00:00,0.101,4.86,0.79,0.0,4.01
2024-02-20 06:00:00,0.0,4.18,0.436,0.0,1.67
2024-02-20 07:00:00,11.653,6.45,0.035,0.242,2.74
2024-02-20 08:00:00,9.38,6.41,0.69,0.203,3.06
2024-02-20 09:00:00,23.257,5.82,0.267,0.48,3.52
2024-02-20 10:00:00,28.736,7.18,0.289,0.556,2.83
2024-02-20 11:00:00,16.682,6.61,0.72,0.335,4.26
2024-02-20 12:00:00,36.069,5.48,0.175,0.7,2.49
2024-02-20 13:00:00,36.5,5.52,0.08,0.741,3.35
2024-02-20 14:00:00,26.374,6.81,0.349,0.522,4.01
2024-02-20 15:00:00,10.045,6.05,0.844,0.198,4.51
2024-02-20 16:00:00,18.413,3.84,0.261,0.358,2.06
2024-02-20 17:00:00,7.921,2.9,0.469,0.155,4.15
2024-02-20 18:00:00,0.591,0.39,0.375,0.0,2.35
2024-02-20 19:00:00,0.333,3.55,0.43,0.0,2.05
2024-02-20 20:00:00,0.0,2.26,0.283,0.0,3.25
2024-02-20 21:00:00,0.44,1.62,0.289,0.0,3.84
2024-02-20 22:00:00,0.0,-2.12,0.447,0.0,3.02
2024-02-20 23:00:00,0.0,0.76,0.179,0.0,2.86
2024-02-21 00:00:00,0.416,1.0,0.602,0.0,3.47
2024-02-21 01:00:00,0.553,2.44,0.206,0.0,3.19
2024-02-21 02:00:00,0.0,1.7,0.838,0.0,5.39
2024-02-21 03:00:00,0.0,2.69,0.489,0.0,3.26
2024-02-21 04:00:00,0.0,4.49,0.667,0.0,3.18
2024-02-21 05:00:00,0.0,3.59,0.387,0.0,1.99
2024-02-21 06:00:00,0.0,4.56,0.291,0.0,3.61
2024-02-21 07:00:00,10.178,6.1,0.281,0.194,1.93
2024-02-21 08:00:00,14.18,7.95,0.453,0.29,3.66
2024-02-21 09:00:00,22.774,7.61,0.359,0.438,3.7
2024-02-21 10:00:00,18.419,8.04,0.614,0.371,3.44
2024-02-21 11:00:00,21.054,6.72,0.586,0.424,3.62
2024-02-21 12:00:00,22.413,8.14,0.561,0.452,4.48
2024-02-21 13:00:00,21.312,3.78,0.6,0.414,3.15
2024-02-21 14:00:00,20.205,7.67,0.537,0.416,2.88
2024-02-21 15:00:00,21.911,7.1,0.356,0.44,2.88
2024-02-21 16:00:00,18.1,4.29,0.238,0.369,3.74
2024-02-21 17:00:00,9.343,3.97,0.284,0.194,4.14
2024-02-21 18:00:00,0.021,2.2,0.489,0.0,3.39
2024-02-21 19:00:00,0.0,1.37,0.236,0.0,2.14
2024-02-21 20:00:00,0.631,0.41,0.534,0.0,4.45
2024-02-21 21:00:00,0.0,0.79,0.161,0.0,1.15
2024-02-21 22:00:00,0.333,1.41,0.516,0.0,3.75
2024-02-21 23:00:00,0.104,1.35,0.433,0.0,3.26
2024-02-22 00:00:00,0.842,3.67,0.231,0.0,3.73
2024-02-22 01:00:00,0.0,1.88,0.169,0.0,3.62
2024-02-22 02:00:00,0.0,0.59,0.75,0.0,3.5
2024-02-22 03:00:00,0.447,5.08,0.45,0.0,3.48
2024-02-22 04:00:00,0.0,2.42,0.199,0.0,2.14
2024-02-22 05:00:00,0.299,3.99,0.73,0.0,3.96
2024-02-22 06:00:00,1.403,5.71,0.701,0.0,4.6
2024-02-22 07:00:00,6.628,6.5,0.535,0.144,3.34
2024-02-22 08:00:00,20.185,4.74,0.199,0.385,2.75
2024-02-22 09:00:00,23.727,5.88,0.28,0.48,3.6
2024-02-22 10:00:00,36.213,5.1,0.043,0.708,3.34
2024-02-22 11:00:00,34.046,7.52,0.202,0.673,2.84
2024-02-22 12:00:00,31.154,7.9,0.317,0.616,3.05
2024-02-22 13:00:00,26.165,4.54,0.432,0.525,2.41
2024-02-22 14:00:00,19.612,6.58,0.576,0.395,5.0
2024-02-22 15:00:00,24.583,5.77,0.24,0.5,3.12
2024-02-22 16:00:00,21.403,3.09,0.083,0.428,2.36
2024-02-22 17:00:00,11.133,0.73,0.135,0.225,2.47
2024-02-22 18:00:00,0.115,1.1,0.53,0.0,3.88
2024-02-22 19:00:00,0.0,1.05,0.689,0.0,4.69
2024-02-22 20:00:00,0.014,3.13,0.31,0.0,3.65
2024-02-22 21:00:00,0.758,0.84,0.426,0.0,4.57
2024-02-22 22:00:00,0.566,-0.33,0.672,0.0,4.21
2024-02-22 23:00:00,0.014,1.16,0.333,0.0,4.4
2024-02-23 00:00:00,1.537,-0.13,0.328,0.0,3.83
2024-02-23 01:00:00,0.0,2.51,0.555,0.0,3.62
2024-02-23 02:00:00,0.0,1.34,0.578,0.0,2.4
2024-02-23 03:00:00,0.0,2.24,0.348,0.0,3.11
2024-02-23 04:00:00,0.0,4.47,0.534,0.0,4.85
2024-02-23 05:00:00,1.073,6.89,0.235,0.0,2.09
2024-02-23 06:00:00,0.0,8.16,0.4,0.0,3.27
2024-02-23 07:00:00,7.398,4.89,0.431,0.166,3.43
2024-02-23 08:00:00,19.676,5.9,0.213,0.383,3.39
2024-02-23 09:00:00,25.458,7.53,0.238,0.504,2.4
2024-02-23 10:00:00,28.546,8.42,0.301,0.561,2.21
2024-02-23 11:00:00,20.942,4.32,0.596,0.422,4.25
2024-02-23 12:00:00,19.803,6.72,0.636,0.408,3.31
2024-02-23 13:00:00,19.762,5.55,0.635,0.397,2.44
2024-02-23 14:00:00,19.376,3.21,0.605,0.381,5.29
2024-02-23 15:00:00,24.236,3.19,0.276,0.486,3.57
2024-02-23 16:00:00,9.159,3.34,0.767,0.179,5.81
2024-02-23 17:00:00,11.91,3.31,0.046,0.245,2.84
2024-02-23 18:00:00,0.255,3.73,0.58,0.0,4.28
2024-02-23 19:00:00,0.0,2.32,0.434,0.0,3.6
2024-02-23 20:00:00,0.0,2.56,0.139,0.0,2.27
2024-02-23 21:00:00,0.084,1.15,0.322,0.0,3.38
2024-02-23 22:00:00,0.0,0.17,0.426,0.0,2.84
2024-02-23 23:00:00,0.37,0.9,0.153,0.0,1.6
2024-02-24 00:00:00,0.524,2.39,0.358,0.0,2.81
2024-02-24 01:00:00,0.301,3.27,0.196,0.0,3.62
2024-02-24 02:00:00,0.0,2.48,0.492,0.0,2.49
2024-02-24 03:00:00,0.0,2.27,0.507,0.0,2.55
2024-02-24 04:00:00,0.0,4.56,0.103,0.0,2.78
2024-02-24 05:00:00,0.0,5.51,0.412,0.0,2.9
2024-02-24 06:00:00,0.0,7.14,0.498,0.0,3.88
2024-02-24 07:00:00,12.773,5.46,0.055,0.244,2.96
2024-02-24 08:00:00,14.41,5.95,0.497,0.28,3.86
2024-02-24 09:00:00,15.777,7.96,0.611,0.321,3.33
2024-02-24 10:00:00,16.075,6.67,0.721,0.314,5.19
2024-02-24 11:00:00,25.446,6.52,0.474,0.505,4.02
2024-02-24 12:00:00,35.861,8.26,0.178,0.718,2.55
2024-02-24 13:00:00,26.857,4.63,0.446,0.523,3.32
2024-02-24 14:00:00,23.159,8.12,0.458,0.471,3.67
2024-02-24 15:00:00,17.721,4.2,0.545,0.354,3.39
2024-02-24 16:00:00,9.123,5.2,0.725,0.195,2.87
2024-02-24 17:00:00,8.026,3.25,0.406,0.173,3.82
2024-02-24 18:00:00,0.0,2.98,0.439,0.0,3.87
2024-02-24 19:00:00,0.0,1.72,0.393,0.0,1.34
2024-02-24 20:00:00,0.05,2.59,0.364,0.0,3.5
2024-02-24 21:00:00,0.0,0.84,0.477,0.0,4.84
2024-02-24 22:00:00,0.0,0.47,0.216,0.0,1.74
2024-02-24 23:00:00,0.0,3.44,0.598,0.0,3.73
2024-02-25 00:00:00,1.064,1.73,0.473,0.0,3.27
2024-02-25 01:00:00,0.0,1.37,0.43,0.0,4.62
2024-02-25 02:00:00,0.0,1.01,0.188,0.0,3.46
2024-02-25 03:00:00,0.0,5.76,0.157,0.0,1.77
2024-02-25 04:00:00,0.0,3.64,0.608,0.0,4.1
2024-02-25 05:00:00,0.309,7.55,0.75,0.0,6.09
2024-02-25 06:00:00,0.371,6.28,0.476,0.0,2.93
2024-02-25 07:00:00,4.911,6.59,0.828,0.087,4.47
2024-02-25 08:00:00,11.874,7.1,0.612,0.239,4.25
2024-02-25 09:00:00,26.692,9.85,0.184,0.539,2.06
2024-02-25 10:00:00,25.78,4.67,0.422,0.496,4.68
2024-02-25 11:00:00,29.473,7.45,0.299,0.623,2.52
2024-02-25 12:00:00,26.109,6.58,0.476,0.521,2.32
2024-02-25 13:00:00,28.057,6.16,0.401,0.556,2.78
2024-02-25 14:00:00,21.357,5.98,0.574,0.405,4.25
2024-02-25 15:00:00,16.288,4.75,0.566,0.346,3.06
2024-02-25 16:00:00,18.528,4.52,0.246,0.376,2.98
2024-02-25 17:00:00,7.998,3.49,0.394,0.176,3.63
2024-02-25 18:00:00,0.0,1.22,0.46,0.0,2.41
2024-02-25 19:00:00,0.0,2.63,0.458,0.0,2.92
2024-02-25 20:00:00,0.5,2.56,0.618,0.0,4.13
2024-02-25 21:00:00,0.724,0.75,0.182,0.0,3.11
2024-02-25 22:00:00,0.0,3.54,0.218,0.0,2.22
2024-02-25 23:00:00,0.4,3.0,0.221,0.0,2.78
2024-02-26 00:00:00,0.0,2.85,0.616,0.0,3.62
2024-02-26 01:00:00,0.334,3.32,0.585,0.0,4.34
2024-02-26 02:00:00,0.693,2.98,0.235,0.0,3.12
2024-02-26 03:00:00,0.0,5.03,0.381,0.0,2.84
2024-02-26 04:00:00,0.646,6.32,0.11,0.0,2.71
2024-02-26 05:00:00,0.0,6.19,0.134,0.0,2.07
2024-02-26 06:00:00,0.394,5.26,0.214,0.0,3.01
2024-02-26 07:00:00,7.303,6.51,0.605,0.134,4.19
2024-02-26 08:00:00,14.306,7.73,0.52,0.275,5.46
2024-02-26 09:00:00,25.209,8.34,0.23,0.518,2.42
2024-02-26 10:00:00,29.558,7.35,0.265,0.594,2.68
2024-02-26 11:00:00,35.906,6.66,0.166,0.714,1.98
2024-02-26 12:00:00,34.773,8.94,0.232,0.69,1.87
2024-02-26 13:00:00,31.861,5.27,0.285,0.636,2.49
2024-02-26 14:00:00,25.152,4.81,0.444,0.486,3.86
2024-02-26 15:00:00,21.946,3.62,0.356,0.454,3.66
2024-02-26 16:00:00,22.292,3.31,0.059,0.449,2.41
2024-02-26 17:00:00,10.119,5.16,0.175,0.223,2.29
2024-02-26 18:00:00,0.373,4.48,0.583,0.0,3.36
2024-02-26 19:00:00,0.333,2.23,0.414,0.0,2.51
2024-02-26 20:00:00,2.009,2.44,0.317,0.0,2.51
2024-02-26 21:00:00,0.616,1.53,0.47,0.0,2.37
2024-02-26 22:00:00,0.199,0.01,0.272,0.0,3.9
2024-02-26 23:00:00,0.153,4.2,0.581,0.0,5.21
2024-02-27 00:00:00,0.0,3.64,0.441,0.0,1.77
2024-02-27 01:00:00,0.078,2.89,0.286,0.0,3.09
2024-02-27 02:00:00,0.166,2.06,0.803,0.0,4.63
2024-02-27 03:00:00,0.0,3.54,0.367,0.0,3.27
2024-02-27 04:00:00,0.118,3.75,0.617,0.0,3.38
2024-02-27 05:00:00,0.061,5.48,0.589,0.0,4.59
2024-02-27 06:00:00,1.052,6.46,0.181,0.0,2.87
2024-02-27 07:00:00,10.147,6.3,0.269,0.205,3.63
2024-02-27 08:00:00,9.527,5.44,0.723,0.2,3.58
2024-02-27 09:00:00,24.476,10.04,0.3,0.486,1.79
2024-02-27 10:00:00,24.955,7.87,0.428,0.498,3.63
2024-02-27 11:00:00,32.91,8.03,0.255,0.66,2.0
2024-02-27 12:00:00,24.766,6.67,0.502,0.511,4.35
2024-02-27 13:00:00,32.826,4.83,0.257,0.658,1.07
2024-02-27 14:00:00,19.408,5.98,0.599,0.395,3.42
2024-02-27 15:00:00,19.964,4.97,0.465,0.402,2.9
2024-02-27 16:00:00,14.635,5.44,0.501,0.284,3.24
2024-02-27 17:00:00,6.311,4.89,0.606,0.134,4.03
2024-02-27 18:00:00,0.0,4.0,0.429,0.0,3.61
2024-02-27 19:00:00,0.325,3.65,0.32,0.0,3.47
2024-02-27 20:00:00,0.0,4.15,0.14,0.0,3.02
2024-02-27 21:00:00,1.566,2.15,0.592,0.0,3.64
2024-02-27 22:00:00,0.149,2.9,0.622,0.0,5.55
2024-02-27 23:00:00,0.0,2.28,0.784,0.0,5.46
2024-02-28 00:00:00,0.0,-0.15,0.514,0.0,3.29
2024-02-28 01:00:00,0.0,2.42,0.192,0.0,2.47
2024-02-28 02:00:00,0.0,2.19,0.705,0.0,3.85
2024-02-28 03:00:00,0.322,4.23,0.305,0.0,3.2
2024-02-28 04:00:00,0.0,3.78,0.28,0.0,2.06
2024-02-28 05:00:00,0.0,6.23,0.496,0.0,2.86
2024-02-28 06:00:00,0.686,7.41,0.242,0.0,0.99
2024-02-28 07:00:00,7.454,8.29,0.51,0.155,3.21
2024-02-28 08:00:00,18.245,9.27,0.314,0.357,3.8
2024-02-28 09:00:00,14.427,5.62,0.65,0.309,3.83
2024-02-28 10:00:00,21.588,6.29,0.535,0.436,3.53
2024-02-28 11:00:00,36.015,11.14,0.155,0.731,2.69
2024-02-28 12:00:00,23.231,8.54,0.578,0.461,2.93
2024-02-28 13:00:00,30.155,7.12,0.328,0.616,3.0
2024-02-28 14:00:00,14.076,6.27,0.829,0.257,5.2
2024-02-28 15:00:00,22.871,5.44,0.323,0.477,3.22
2024-02-28 16:00:00,14.685,2.41,0.516,0.28,4.33
2024-02-28 17:00:00,9.919,3.03,0.354,0.188,4.07
2024-02-28 18:00:00,0.186,3.1,0.315,0.0,3.47
2024-02-28 19:00:00,0.033,1.75,0.349,0.0,2.48
2024-02-28 20:00:00,1.113,1.43,0.644,0.0,3.66
2024-02-28 21:00:00,1.483,4.9,0.335,0.0,4.55
2024-02-28 22:00:00,0.0,1.43,0.224,0.0,2.92
2024-02-28 23:00:00,0.095,2.17,0.548,0.0,3.79
2024-02-29 00:00:00,0.0,2.57,0.279,0.0,2.15
2024-02-29 01:00:00,0.0,3.46,0.621,0.0,3.79
2024-02-29 02:00:00,0.278,2.8,0.512,0.0,4.11
2024-02-29 03:00:00,0.15,5.6,0.475,0.0,3.44
2024-02-29 04:00:00,0.0,5.41,0.546,0.0,3.22
2024-02-29 05:00:00,0.274,4.11,0.701,0.0,3.87
2024-02-29 06:00:00,0.17,6.25,0.463,0.0,4.34
2024-02-29 07:00:00,9.581,6.79,0.308,0.199,3.46
2024-02-29 08:00:00,11.01,7.21,0.655,0.228,4.39
2024-02-29 09:00:00,18.862,8.39,0.532,0.372,3.95
2024-02-29 10:00:00,24.675,8.64,0.478,0.474,2.49
2024-02-29 11:00:00,38.009,8.39,0.125,0.755,2.59
2024-02-29 12:00:00,25.081,7.88,0.537,0.492,4.47
2024-02-29 13:00:00,29.173,7.1,0.366,0.593,2.89
2024-02-29 14:00:00,36.444,3.79,0.055,0.734,2.95
2024-02-29 15:00:00,32.087,6.59,0.025,0.634,2.51
2024-02-29 16:00:00,18.035,5.46,0.268,0.377,3.46
2024-02-29 17:00:00,12.683,2.92,0.06,0.251,2.22
2024-02-29 18:00:00,0.296,3.71,0.413,0.0,3.95
2024-02-29 19:00:00,0.0,3.53,0.132,0.0,1.22
2024-02-29 20:00:00,0.192,3.68,0.31,0.0,2.96
2024-02-29 21:00:00,0.035,2.59,0.339,0.0,3.59
2024-02-29 22:00:00,0.0,2.26,0.193,0.0,2.82
2024-02-29 23:00:00,0.0,3.11,0.321,0.0,3.84
2024-03-01 00:00:00,0.0,2.06,0.308,0.0,2.8
2024-03-01 01:00:00,0.783,3.4,0.593,0.0,3.34
2024-03-01 02:00:00,0.615,2.78,0.725,0.0,2.87
2024-03-01 03:00:00,0.0,5.58,0.641,0.0,3.7
2024-03-01 04:00:00,0.0,3.09,0.178,0.0,2.95
2024-03-01 05:00:00,0.0,6.78,0.599,0.0,4.41
