step,type,amount,nameOrig,nameDest,isFraud
22,PAYMENT,5643.447111605834,C00027,C00074,0
22,TRANSFER,239.21220621246192,C00119,C00047,0
22,PAYMENT,39.34594136542939,C00149,C00063,0
22,TRANSFER,9299.279974548703,C00053,C00009,1
22,CASH_OUT,1650.9070266127426,C00044,C00011,0
22,PAYMENT,251.28320838189262,C00166,C00013,0
22,PAYMENT,23.988116734555152,C00178,C00144,0
22,TRANSFER,187.26924516151803,C00081,C00038,0
22,PAYMENT,278.3711205202016,C00185,C00186,0
22,PAYMENT,449.6245722502258,C00193,C00035,0
22,PAYMENT,174.83934248591663,C00027,C00073,0
22,PAYMENT,229.9747429907496,C00063,C00014,0
22,PAYMENT,324.5036657992538,C00194,C00052,0
22,TRANSFER,1684.164846976759,C00184,C00178,0
22,PAYMENT,1123.576110461274,C00128,C00010,0
22,PAYMENT,1271.4173872753772,C00008,C00057,0
22,TRANSFER,2700.0029807626893,C00193,C00052,1
22,PAYMENT,79.01296651163845,C00076,C00144,0
22,TRANSFER,33658.68026227097,C00060,C00156,1
22,TRANSFER,12916.753373063117,C00133,C00112,1
22,CASH_OUT,225.3905416710317,C00113,C00008,0
22,PAYMENT,169.00149575403984,C00086,C00149,0
22,TRANSFER,201.8965746328894,C00061,C00005,0
22,CASH_OUT,12443.501509245996,C00013,C00083,0
22,CASH_OUT,2394.174480714847,C00094,C00030,0
22,TRANSFER,526.6366501655115,C00099,C00081,0
22,TRANSFER,744.9601706915716,C00141,C00036,0
22,TRANSFER,4127.840224719669,C00027,C00098,1
22,TRANSFER,199.99533531873502,C00122,C00020,0
22,CASH_OUT,268.78362721494625,C00126,C00143,0
22,PAYMENT,82.64808991306124,C00196,C00158,0
22,PAYMENT,38.974727458628166,C00169,C00146,0
22,CASH_OUT,98.03589736335526,C00087,C00139,0
22,CASH_OUT,367.73629634763296,C00170,C00165,0
22,PAYMENT,746.4536903739134,C00106,C00183,0
22,PAYMENT,5220.310102319328,C00175,C00153,0
22,TRANSFER,6927.950924924949,C00116,C00037,0
23,PAYMENT,11.667283302019934,C00089,C00153,0
23,CASH_OUT,2024.2979143071314,C00098,C00036,1
23,CASH_OUT,38167.61442461285,C00009,C00108,1
23,TRANSFER,42986.28948915205,C00036,C00027,1
23,PAYMENT,158.30191709469796,C00118,C00145,0
23,TRANSFER,45.865447470954294,C00128,C00081,0
23,TRANSFER,2322.4922095542784,C00098,C00194,1
23,PAYMENT,20.721154295347866,C00115,C00152,0
23,PAYMENT,714.9328815273719,C00163,C00036,0
23,CASH_OUT,5108.6455253531785,C00133,C00173,1
23,TRANSFER,733.3778227662866,C00040,C00176,0
23,TRANSFER,1292.3277680550264,C00111,C00018,0
23,PAYMENT,1472.8469294205204,C00043,C00161,0
23,PAYMENT,250.59673738340635,C00052,C00001,0
23,TRANSFER,23852.277344273003,C00002,C00112,1
23,PAYMENT,145.18945228174016,C00087,C00136,0
23,PAYMENT,152.59480590699167,C00007,C00032,0
23,TRANSFER,501.5807593298858,C00020,C00167,0
23,PAYMENT,1134.8586578389998,C00009,C00080,0
23,CASH_OUT,43.56524518391358,C00195,C00157,0
23,PAYMENT,51.451296992690416,C00117,C00162,0
23,TRANSFER,2287.7188361076483,C00125,C00171,0
23,CASH_OUT,343.8120407134723,C00104,C00163,0
23,PAYMENT,380.8562988564539,C00150,C00101,0
23,PAYMENT,100.85410101262323,C00075,C00003,0
23,TRANSFER,263.2714419454428,C00064,C00001,0
23,PAYMENT,2869.820144716193,C00124,C00018,0
23,PAYMENT,4606.914429246506,C00170,C00169,0
23,TRANSFER,1679.0233010421302,C00021,C00149,0
23,CASH_OUT,573.9325051242339,C00189,C00102,0
23,TRANSFER,3193.0931461948285,C00098,C00027,1
23,PAYMENT,105.39531563078131,C00140,C00195,0
23,PAYMENT,72.56719026033228,C00186,C00018,0
23,PAYMENT,584.2037590620973,C00120,C00075,0
23,CASH_OUT,152.03328186759103,C00191,C00017,0
23,PAYMENT,1543.0427952748398,C00142,C00158,0
23,PAYMENT,423.42879218756906,C00123,C00106,0
23,TRANSFER,34.81049285170047,C00091,C00100,0
23,CASH_OUT,677.2082114088684,C00017,C00161,0
23,PAYMENT,844.0624656321284,C00158,C00033,0
23,TRANSFER,3572.0727729166147,C00103,C00048,0
23,TRANSFER,233.9497685871282,C00189,C00174,0
23,TRANSFER,1015.1668137092844,C00177,C00173,0
23,PAYMENT,105.20746108039252,C00119,C00038,0
23,TRANSFER,11348.929860578273,C00173,C00112,1
23,CASH_OUT,815.629250802928,C00044,C00083,0
23,CASH_OUT,223.64677474353678,C00188,C00180,0
23,PAYMENT,190.2760505157673,C00151,C00195,0
23,TRANSFER,165.7984862594878,C00159,C00009,0
23,TRANSFER,50.6359666217256,C00197,C00072,0
24,TRANSFER,124.44609233569952,C00099,C00039,0
24,TRANSFER,4116.3649731541245,C00194,C00036,1
24,TRANSFER,1826.6617074999647,C00156,C00109,1
24,CASH_OUT,1241.8039050355912,C00033,C00083,0
24,TRANSFER,737.739116129689,C00132,C00145,0
24,TRANSFER,242.23773746361726,C00153,C00151,0
24,TRANSFER,45.9908307800064,C00145,C00155,0
24,TRANSFER,5064.568823983493,C00150,C00112,1
24,TRANSFER,575.3942439698084,C00182,C00165,0
24,PAYMENT,2782.5404268180846,C00025,C00185,0
24,TRANSFER,377.7597720576233,C00163,C00113,0
24,CASH_OUT,38.4868371600018,C00102,C00045,0
24,PAYMENT,744.9419081493821,C00090,C00115,0
24,CASH_OUT,87.85895011901492,C00032,C00085,0
24,PAYMENT,642.6032043436196,C00077,C00152,0
24,PAYMENT,870.8930389628564,C00117,C00002,0
24,CASH_OUT,95.59786098259572,C00178,C00115,0
24,CASH_OUT,5349.005688750112,C00002,C00133,1
24,PAYMENT,1946.6515168638493,C00043,C00164,0
24,PAYMENT,30.66212697356039,C00157,C00070,0
24,TRANSFER,11723.108932999956,C00155,C00027,1
24,TRANSFER,19830.193088413762,C00150,C00112,1
24,PAYMENT,345.40187023989745,C00114,C00063,0
24,TRANSFER,6922.277598055489,C00170,C00009,1
24,CASH_OUT,740.3505873567588,C00080,C00021,0
24,CASH_OUT,22654.479267440223,C00026,C00047,1
24,PAYMENT,343.0518378265101,C00022,C00023,0
24,TRANSFER,391.78053425449644,C00190,C00122,0
24,PAYMENT,5009.602030362856,C00057,C00035,0
24,TRANSFER,32484.33122482314,C00047,C00193,1
24,CASH_OUT,7758.771417561126,C00150,C00060,1
24,TRANSFER,737.4545659633696,C00071,C00136,0
24,CASH_OUT,16380.92825860749,C00170,C00053,1
24,TRANSFER,6150.018757340795,C00054,C00193,0
24,TRANSFER,194.0448705733825,C00161,C00181,0
24,TRANSFER,143.89926703126596,C00199,C00036,0
24,TRANSFER,533.1094906855942,C00147,C00134,0
24,CASH_OUT,6895.274986330309,C00117,C00039,0
24,CASH_OUT,1319.5920501006144,C00050,C00062,0
24,CASH_OUT,521.6683193470794,C00123,C00011,0
24,PAYMENT,1957.6186212754867,C00139,C00165,0
24,PAYMENT,438.78582704125415,C00032,C00171,0
24,TRANSFER,7293.471441956693,C00101,C00163,0
24,PAYMENT,32.31728038118048,C00103,C00154,0
24,CASH_OUT,12285.312480842036,C00173,C00002,1
24,PAYMENT,1138.8142403873305,C00004,C00043,0
24,TRANSFER,202.43358065580725,C00145,C00083,0
24,TRANSFER,55623.802309336825,C00150,C00055,1
24,PAYMENT,3220.4713968894216,C00058,C00166,0
24,TRANSFER,11102.437623076794,C00009,C00053,1
25,TRANSFER,2763.9349643836076,C00186,C00027,0
25,PAYMENT,86.1819824999464,C00131,C00086,0
25,TRANSFER,14587.682961822673,C00155,C00027,1
25,PAYMENT,460.3230766624935,C00118,C00166,0
25,PAYMENT,184.10065327197265,C00023,C00155,0
25,PAYMENT,244.61082656937333,C00074,C00114,0
25,TRANSFER,788.3047669895759,C00083,C00153,0
25,PAYMENT,696.6624490575597,C00129,C00095,0
25,CASH_OUT,220.2555586170612,C00038,C00057,0
25,PAYMENT,65.87255330508754,C00041,C00110,0
25,PAYMENT,573.4580402013181,C00181,C00078,0
25,CASH_OUT,2202.9141450983143,C00089,C00095,0
25,TRANSFER,2039.0617964809887,C00026,C00071,0
25,PAYMENT,5240.665401781566,C00017,C00118,0
25,PAYMENT,105.51239444870976,C00085,C00194,0
25,PAYMENT,407.72241925355326,C00010,C00068,0
25,PAYMENT,60.16182791473611,C00101,C00099,0
25,TRANSFER,578.0670227711447,C00161,C00033,0
25,PAYMENT,5549.842385964309,C00192,C00010,0
25,PAYMENT,226.24426411813488,C00057,C00032,0
25,TRANSFER,30333.89759853892,C00055,C00060,1
25,PAYMENT,238.41977740820903,C00141,C00169,0
25,PAYMENT,63.16610362730906,C00178,C00004,0
25,CASH_OUT,2757.168319714195,C00003,C00193,0
25,PAYMENT,450.0194962513726,C00004,C00130,0
25,TRANSFER,90.74229123247903,C00018,C00189,0
25,CASH_OUT,45047.5917152176,C00108,C00009,1
25,PAYMENT,254.75326271882605,C00174,C00188,0
25,TRANSFER,7239.408877347394,C00173,C00112,1
25,PAYMENT,172.25863884513308,C00008,C00197,0
25,CASH_OUT,6524.905360874236,C00015,C00185,0
25,TRANSFER,4028.4057259113724,C00146,C00089,0
25,TRANSFER,699.0014402997909,C00012,C00165,0
25,PAYMENT,216.8137564205094,C00092,C00114,0
25,TRANSFER,48.42726168331387,C00190,C00054,0
25,CASH_OUT,809.2579623067405,C00085,C00179,0
25,TRANSFER,11481.191389638294,C00155,C00194,1
25,TRANSFER,16351.051701414157,C00055,C00109,1
25,TRANSFER,1268.3333906311375,C00041,C00150,0
25,PAYMENT,16387.17481661396,C00023,C00139,0
25,TRANSFER,12.116680148100425,C00131,C00188,0
25,PAYMENT,2036.7439624533608,C00081,C00143,0
25,CASH_OUT,366.10955642267766,C00143,C00164,0
25,TRANSFER,1161.8801937161481,C00146,C00115,0
25,PAYMENT,242.83460328242913,C00166,C00150,0
25,TRANSFER,1775.1441749988082,C00150,C00112,1
25,PAYMENT,401.16514714274837,C00085,C00039,0
25,TRANSFER,639.9716742829808,C00140,C00100,0
25,PAYMENT,617.1181534390357,C00147,C00033,0
25,PAYMENT,1420.2837986435775,C00137,C00064,0
26,CASH_OUT,142.4064030744206,C00171,C00118,0
26,PAYMENT,1010.4882877752246,C00194,C00085,0
26,CASH_OUT,305.97735604905023,C00119,C00145,0
26,TRANSFER,360.6101916608073,C00140,C00108,0
26,PAYMENT,736.0876995511921,C00056,C00130,0
26,PAYMENT,393.9369739559399,C00137,C00128,0
26,TRANSFER,421.91312676007965,C00150,C00060,1
26,TRANSFER,15255.721266052144,C00036,C00027,1
26,PAYMENT,2200.883756844865,C00013,C00148,0
26,TRANSFER,664.1860789854868,C00108,C00097,0
26,CASH_OUT,117.0996410146318,C00108,C00068,0
26,TRANSFER,669.677906172438,C00153,C00084,0
26,PAYMENT,52.77151186794683,C00168,C00110,0
26,CASH_OUT,87.74510688441075,C00045,C00021,0
26,PAYMENT,6328.521528865933,C00099,C00177,0
26,TRANSFER,15847.78166193632,C00066,C00134,0
26,PAYMENT,178.84327456895852,C00132,C00077,0
26,CASH_OUT,641.8859142211276,C00094,C00110,0
26,TRANSFER,850.910978796387,C00186,C00083,0
26,PAYMENT,971.7062234017163,C00186,C00150,0
26,PAYMENT,135.122511762722,C00064,C00178,0
26,TRANSFER,27237.138614040534,C00026,C00047,1
26,PAYMENT,52.42583018833694,C00130,C00016,0
26,TRANSFER,156.8876129963474,C00155,C00165,0
26,TRANSFER,6397.115736887701,C00194,C00098,1
26,TRANSFER,13515.05132739894,C00052,C00084,1
26,PAYMENT,427.83276630653853,C00070,C00114,0
26,TRANSFER,20734.841174838784,C00009,C00053,1
26,TRANSFER,122.0514123936995,C00128,C00160,0
26,TRANSFER,14.417817578087448,C00041,C00197,0
26,TRANSFER,7343.323204511858,C00191,C00188,0
26,CASH_OUT,1099.8955438913904,C00134,C00168,0
26,PAYMENT,124.00148192779835,C00200,C00064,0
26,TRANSFER,174.14445913181424,C00048,C00080,0
26,CASH_OUT,6154.792642416484,C00018,C00188,0
26,PAYMENT,112.94444162517833,C00001,C00125,0
26,PAYMENT,1569.3951220940537,C00194,C00089,0
26,PAYMENT,548.0938843957416,C00047,C00166,0
26,TRANSFER,292.6974410353694,C00098,C00147,0
26,TRANSFER,13069.243287680174,C00173,C00002,1
26,PAYMENT,133.85947404765793,C00050,C00062,0
26,CASH_OUT,12726.124074842865,C00084,C00047,1
26,TRANSFER,398.3346360732651,C00081,C00028,0
26,PAYMENT,428.5231083602069,C00131,C00176,0
26,PAYMENT,1360.5090455519905,C00056,C00046,0
26,CASH_OUT,725.4362242820278,C00027,C00106,0
26,PAYMENT,272.38500385582057,C00169,C00022,0
26,PAYMENT,19.233854711712368,C00161,C00177,0
26,PAYMENT,734.5185551599936,C00028,C00163,0
26,CASH_OUT,501.251586247515,C00195,C00099,0
27,PAYMENT,89.1358390074167,C00106,C00155,0
27,TRANSFER,5914.477709007743,C00026,C00052,1
27,PAYMENT,200.17536052709102,C00031,C00127,0
27,PAYMENT,590.0994677579474,C00103,C00052,0
27,PAYMENT,217.03882220383733,C00093,C00078,0
27,TRANSFER,405.2215345811311,C00185,C00195,0
27,TRANSFER,136.32268929064622,C00066,C00032,0
27,CASH_OUT,733.8336003064713,C00103,C00141,0
27,CASH_OUT,3085.20053815875,C00159,C00013,0
27,PAYMENT,32.74310055867479,C00091,C00145,0
27,PAYMENT,634.6900950050273,C00032,C00123,0
27,TRANSFER,52197.618508644955,C00036,C00155,1
27,TRANSFER,67.01758524787996,C00172,C00050,0
27,TRANSFER,255.6903872150408,C00021,C00074,0
27,TRANSFER,1711.5674381747863,C00038,C00114,0
27,PAYMENT,119.52012454656114,C00149,C00056,0
27,TRANSFER,5694.6946176605825,C00007,C00138,0
27,TRANSFER,104.15592504975947,C00182,C00127,0
27,TRANSFER,73.65331757710604,C00051,C00137,0
27,CASH_OUT,2223.3423914638383,C00194,C00027,1
27,TRANSFER,346.50008706508453,C00112,C00113,0
27,TRANSFER,2653.3592802665407,C00053,C00108,1
27,TRANSFER,6.828831615512939,C00050,C00091,0
27,TRANSFER,450.1814957353665,C00142,C00028,0
27,TRANSFER,158.58743350481473,C00118,C00119,0
27,TRANSFER,623.3692288360498,C00008,C00010,0
27,PAYMENT,427.0727462463898,C00150,C00193,0
27,TRANSFER,152.41777809445313,C00149,C00106,0
27,TRANSFER,1183.736668716062,C00014,C00057,0
27,TRANSFER,1199.8073074658403,C00030,C00090,0
27,TRANSFER,737.5618004416027,C00048,C00012,0
27,CASH_OUT,171.10645553549242,C00002,C00091,0
27,CASH_OUT,2914.451179481349,C00180,C00097,0
27,TRANSFER,2392.984172040289,C00150,C00133,1
27,TRANSFER,247.77339187716615,C00029,C00194,0
27,TRANSFER,2094.7988037301084,C00150,C00133,1
27,TRANSFER,111.45897871360185,C00025,C00018,0
27,TRANSFER,29196.095846507935,C00098,C00155,1
27,PAYMENT,607.1304230233561,C00157,C00090,0
27,PAYMENT,323.01861853399276,C00077,C00055,0
27,TRANSFER,4644.652288128119,C00189,C00124,0
27,PAYMENT,341.59581440919715,C00123,C00149,0
27,PAYMENT,235.81614155669837,C00019,C00140,0
27,PAYMENT,1122.6193007466177,C00098,C00004,0
27,CASH_OUT,3529.0203868777508,C00133,C00173,1
27,TRANSFER,255.0883086545445,C00186,C00017,0
27,CASH_OUT,8441.833123331777,C00084,C00047,1
27,PAYMENT,446.3820159063481,C00144,C00043,0
27,PAYMENT,328.84459507087854,C00020,C00190,0
27,PAYMENT,768.8397315439936,C00058,C00034,0
28,PAYMENT,46.42055580278462,C00144,C00190,0
28,PAYMENT,1708.6755892403282,C00054,C00168,0
28,TRANSFER,45.30572496198006,C00132,C00097,0
28,CASH_OUT,1097.687603646369,C00075,C00112,0
28,PAYMENT,525.3507833931802,C00134,C00096,0
28,TRANSFER,94.26360819599407,C00080,C00102,0
28,PAYMENT,132.09985319005307,C00165,C00177,0
28,PAYMENT,555.8145761231984,C00177,C00095,0
28,CASH_OUT,102.13318632752637,C00054,C00091,0
28,PAYMENT,24.40926137259025,C00053,C00042,0
28,PAYMENT,234.16651104463654,C00119,C00042,0
28,TRANSFER,81.00001046998466,C00158,C00043,0
28,TRANSFER,3510.4742477355785,C00150,C00133,1
28,PAYMENT,1825.2621330025422,C00089,C00114,0
28,PAYMENT,357.20814840204173,C00148,C00042,0
28,TRANSFER,12375.213482561769,C00150,C00156,1
28,CASH_OUT,578.6891258800058,C00115,C00051,0
28,CASH_OUT,141.8729047248184,C00114,C00017,0
28,CASH_OUT,378.85406656374727,C00115,C00120,0
28,CASH_OUT,1037.1918585122228,C00058,C00023,0
28,PAYMENT,1848.1404038342844,C00039,C00047,0
28,PAYMENT,30.936179418964702,C00049,C00099,0
28,TRANSFER,152096.49151997012,C00155,C00098,1
28,TRANSFER,166.12511203502623,C00115,C00100,0
28,TRANSFER,521.2849544996427,C00099,C00030,0
28,CASH_OUT,5632.388115347862,C00118,C00014,0
28,TRANSFER,6698.851401804538,C00052,C00026,1
28,CASH_OUT,279.02353395042195,C00065,C00029,0
28,PAYMENT,723.0631852154517,C00043,C00168,0
28,CASH_OUT,327.0540953271612,C00050,C00150,0
28,TRANSFER,5178.879606656869,C00002,C00173,1
28,PAYMENT,530.9040355844062,C00091,C00175,0
28,PAYMENT,1168.6802549438983,C00188,C00084,0
28,TRANSFER,2093.2010549235915,C00082,C00189,0
28,TRANSFER,31.60273752742469,C00094,C00086,0
28,TRANSFER,22987.00768360688,C00193,C00026,1
28,TRANSFER,534.9763744280746,C00053,C00113,0
28,TRANSFER,181.54268286536103,C00135,C00184,0
28,TRANSFER,6422.791532642209,C00084,C00026,1
28,TRANSFER,251.6797052802382,C00033,C00088,0
28,CASH_OUT,97.3092626821796,C00018,C00152,0
28,CASH_OUT,149.06844647920212,C00025,C00151,0
28,CASH_OUT,9103.684043123414,C00060,C00055,1
28,PAYMENT,3523.111430296069,C00147,C00063,0
28,TRANSFER,679.92041503886,C00009,C00170,1
28,TRANSFER,268.799980282593,C00020,C00081,0
28,CASH_OUT,117.00544657423609,C00143,C00033,0
28,PAYMENT,135.784114296552,C00069,C00193,0
28,TRANSFER,13.910623449033228,C00029,C00182,0
28,PAYMENT,115.57481837342992,C00065,C00079,0
29,TRANSFER,286.019181871612,C00106,C00170,0
29,TRANSFER,133.88159637552795,C00120,C00065,0
29,PAYMENT,785.5840572804868,C00043,C00005,0
29,PAYMENT,360.49529299267516,C00040,C00193,0
29,CASH_OUT,156.02335731050042,C00165,C00102,0
29,CASH_OUT,122.61841940701554,C00174,C00181,0
29,TRANSFER,566.9245703369634,C00142,C00098,0
29,TRANSFER,510.15236216952314,C00164,C00174,0
29,PAYMENT,112.89867323815672,C00019,C00192,0
29,PAYMENT,136.26799932970994,C00106,C00034,0
29,TRANSFER,245.31561295944297,C00199,C00177,0
29,TRANSFER,1758.377274020622,C00024,C00022,0
29,TRANSFER,4800.502893904336,C00098,C00027,1
29,TRANSFER,14685.378714717683,C00021,C00053,1
29,TRANSFER,712.4310076228456,C00076,C00092,0
29,CASH_OUT,372.23932621655484,C00093,C00040,0
29,CASH_OUT,4932.732910583715,C00040,C00055,0
29,TRANSFER,271.1521753182362,C00157,C00045,0
29,PAYMENT,3891.114321739437,C00079,C00052,0
29,PAYMENT,503.2401874437571,C00032,C00143,0
29,CASH_OUT,657.4969637134399,C00052,C00105,0
29,PAYMENT,24.308617064139213,C00159,C00019,0
29,PAYMENT,767.5598390103452,C00111,C00122,0
29,PAYMENT,361.81876252544635,C00170,C00185,0
29,CASH_OUT,5078.259243307523,C00173,C00112,1
29,TRANSFER,1669.1980596663523,C00150,C00173,1
29,CASH_OUT,289.7637843593158,C00173,C00072,0
29,TRANSFER,11376.32873070042,C00021,C00108,1
29,TRANSFER,13825.443729357818,C00009,C00108,1
29,CASH_OUT,4074.9712943684576,C00021,C00108,1
29,TRANSFER,422.00515104728794,C00019,C00154,0
29,CASH_OUT,893.0639909805584,C00196,C00162,0
29,PAYMENT,3655.4399297851546,C00017,C00108,0
29,CASH_OUT,7979.531800044434,C00152,C00128,0
29,PAYMENT,2851.2691481960333,C00101,C00152,0
29,PAYMENT,229.103987711479,C00102,C00142,0
29,TRANSFER,602.9109335278378,C00162,C00175,0
29,TRANSFER,1423.2900538643783,C00137,C00040,0
29,CASH_OUT,54.64045886168544,C00133,C00027,0
29,TRANSFER,462.0230753813953,C00078,C00181,0
29,TRANSFER,11829.58055895431,C00170,C00053,1
29,PAYMENT,564.4130070154068,C00003,C00096,0
29,PAYMENT,109.39384478308888,C00121,C00028,0
29,TRANSFER,944.5137821564103,C00071,C00061,0
29,PAYMENT,206.2700115708857,C00096,C00140,0
29,PAYMENT,169.65113879787492,C00080,C00040,0
29,PAYMENT,712.9135857497351,C00034,C00029,0
29,TRANSFER,277.32236586616614,C00099,C00160,0
29,PAYMENT,364.39419468139573,C00190,C00017,0
29,TRANSFER,255.69896381293003,C00045,C00164,0
30,CASH_OUT,66.07572602019603,C00132,C00042,0
30,TRANSFER,39061.255699020396,C00052,C00047,1
30,TRANSFER,542.1847987924892,C00151,C00199,0
30,PAYMENT,788.6031185697517,C00058,C00098,0
30,TRANSFER,244.87647803052204,C00017,C00110,0
30,TRANSFER,115.18883253651744,C00080,C00047,0
30,PAYMENT,66.76787934131805,C00114,C00074,0
30,TRANSFER,3846.6422318772566,C00104,C00155,0
30,CASH_OUT,6367.111104640135,C00086,C00096,0
30,TRANSFER,5942.802204814752,C00053,C00021,1
30,PAYMENT,87.20295585553822,C00017,C00150,0
30,PAYMENT,1210.5500096219077,C00106,C00068,0
30,CASH_OUT,1231.735284653553,C00012,C00136,0
30,TRANSFER,174.11614934347853,C00044,C00047,0
30,CASH_OUT,235.77312039132542,C00111,C00118,0
30,PAYMENT,3383.7222359195393,C00181,C00068,0
30,CASH_OUT,113.4624881085155,C00109,C00027,0
30,TRANSFER,1354.0636572979508,C00016,C00128,0
30,CASH_OUT,220.69297032796925,C00115,C00122,0
30,PAYMENT,119.12426072270446,C00115,C00015,0
30,PAYMENT,377.41118344239993,C00144,C00174,0
30,TRANSFER,389.32509854953713,C00005,C00119,0
30,CASH_OUT,56.88800935087966,C00037,C00002,0
30,PAYMENT,192.46906842147033,C00092,C00010,0
30,PAYMENT,2187.978950109307,C00154,C00181,0
30,TRANSFER,525.9563573286849,C00129,C00145,0
30,PAYMENT,102.82540624225769,C00180,C00080,0
30,PAYMENT,2742.9017781384123,C00188,C00143,0
30,PAYMENT,1534.552060686967,C00099,C00038,0
30,CASH_OUT,10457.21560278066,C00009,C00170,1
30,PAYMENT,3203.0990939877743,C00147,C00165,0
30,CASH_OUT,468.5224225498792,C00089,C00075,0
30,PAYMENT,649.1874434702662,C00132,C00034,0
30,CASH_OUT,543.4753258853323,C00061,C00041,0
30,TRANSFER,122.30590851765935,C00123,C00177,0
30,PAYMENT,453.32358780051754,C00060,C00196,0
30,TRANSFER,10993.404228925052,C00194,C00098,1
30,PAYMENT,8658.610888408153,C00138,C00002,0
30,PAYMENT,98.00391688534813,C00170,C00163,0
30,TRANSFER,832.8565904511102,C00053,C00152,0
30,TRANSFER,198.34842262086795,C00165,C00005,0
30,PAYMENT,7895.044893684812,C00151,C00011,0
30,TRANSFER,10113.712194359605,C00194,C00036,1
30,TRANSFER,1380.8862166218476,C00185,C00158,0
30,TRANSFER,836.9058235600456,C00123,C00091,0
30,PAYMENT,659.0362675492834,C00037,C00152,0
30,CASH_OUT,1740.2466960780605,C00027,C00194,1
30,TRANSFER,7454.652808067634,C00084,C00047,1
30,TRANSFER,200.417704983994,C00063,C00071,0
30,TRANSFER,1159.691835113333,C00159,C00188,0
31,PAYMENT,6208.7290912701765,C00064,C00039,0
31,TRANSFER,32.55106566844165,C00028,C00061,0
31,PAYMENT,2570.376560114785,C00140,C00197,0
31,TRANSFER,1599.2866555982498,C00018,C00060,0
31,TRANSFER,1676.5235861601489,C00130,C00159,0
31,TRANSFER,239.71690649004705,C00135,C00129,0
31,TRANSFER,248.13212236121203,C00031,C00111,0
31,CASH_OUT,25011.56382148103,C00053,C00021,1
31,PAYMENT,37.593924309628854,C00032,C00151,0
31,TRANSFER,368.93077812674034,C00169,C00182,0
31,TRANSFER,1170.2685450872011,C00150,C00003,0
31,CASH_OUT,65021.6848299972,C00053,C00108,1
31,TRANSFER,2440.212948763301,C00002,C00173,1
31,TRANSFER,300.7570266485889,C00092,C00082,0
31,PAYMENT,4577.549504314039,C00086,C00120,0
31,TRANSFER,30998.988780985008,C00036,C00098,1
31,PAYMENT,610.657024509111,C00112,C00051,0
31,TRANSFER,5579.301071658121,C00129,C00074,0
31,PAYMENT,2168.715390445004,C00093,C00067,0
31,TRANSFER,8037.330179730503,C00173,C00133,1
31,TRANSFER,237.88744766048978,C00052,C00179,0
31,CASH_OUT,1522.0387216646564,C00182,C00175,0
31,CASH_OUT,1468.4473589921254,C00029,C00038,0
31,TRANSFER,39.92579454230927,C00157,C00098,0
31,PAYMENT,496.6409760963129,C00119,C00032,0
31,PAYMENT,43.750606532748165,C00084,C00049,0
31,PAYMENT,342.9591538726066,C00124,C00087,0
31,TRANSFER,8258.388322053768,C00194,C00155,1
31,PAYMENT,98.87432822624213,C00026,C00007,0
31,TRANSFER,210.46445391246868,C00068,C00076,0
31,PAYMENT,1122.5852396417517,C00137,C00180,0
31,CASH_OUT,2037.1929155031357,C00071,C00159,0
31,PAYMENT,3853.4599584953435,C00032,C00006,0
31,CASH_OUT,465.925097398499,C00106,C00101,0
31,PAYMENT,1778.0792260416022,C00034,C00040,0
31,PAYMENT,329.462419184184,C00177,C00168,0
31,TRANSFER,6273.613763426887,C00173,C00112,1
31,PAYMENT,90.2651087444683,C00014,C00069,0
31,PAYMENT,411.7448152211411,C00135,C00070,0
31,CASH_OUT,58.475464215503784,C00121,C00111,0
31,PAYMENT,9360.946438135243,C00124,C00048,0
31,TRANSFER,320.1310134704534,C00171,C00062,0
31,CASH_OUT,2870.7651500750853,C00015,C00094,0
31,PAYMENT,970.6186560758285,C00166,C00008,0
31,TRANSFER,277.4690189225595,C00006,C00113,0
31,CASH_OUT,598.0767734509518,C00200,C00068,0
31,TRANSFER,286.64334482555967,C00063,C00021,0
31,CASH_OUT,909.672695328806,C00064,C00094,0
31,TRANSFER,2761.8276781110035,C00134,C00063,0
31,PAYMENT,683.1769421968477,C00056,C00119,0
32,TRANSFER,7122.781304836841,C00002,C00094,0
32,TRANSFER,128.40392115565285,C00073,C00038,0
32,PAYMENT,1648.9659113326595,C00040,C00009,0
32,TRANSFER,13805.39726004121,C00098,C00194,1
32,PAYMENT,1007.2741807010524,C00149,C00020,0
32,PAYMENT,1141.2139680311348,C00192,C00158,0
32,CASH_OUT,625.3168148481312,C00066,C00192,0
32,PAYMENT,544.5740521054234,C00029,C00152,0
32,PAYMENT,3042.3519909862925,C00083,C00116,0
32,TRANSFER,137.56322062688605,C00134,C00148,0
32,TRANSFER,44243.677840989854,C00112,C00150,1
32,TRANSFER,2741.525192832426,C00194,C00098,1
32,CASH_OUT,2278.4794430728302,C00055,C00150,1
32,CASH_OUT,5478.578735576247,C00126,C00021,0
32,PAYMENT,1507.3900301893377,C00026,C00031,0
32,TRANSFER,568.2905092962756,C00128,C00081,0
32,TRANSFER,597.5131989949596,C00174,C00057,0
32,PAYMENT,86.70088639704458,C00053,C00059,0
32,CASH_OUT,134.8147429480611,C00075,C00098,0
32,TRANSFER,1506.8396858652611,C00087,C00138,0
32,CASH_OUT,434.31222489095506,C00142,C00188,0
32,CASH_OUT,812.0318682249613,C00168,C00093,0
32,TRANSFER,38563.5538737893,C00047,C00026,1
32,PAYMENT,47.371428938617065,C00155,C00091,0
